content,score
Bagus dan sangat membantu dalam mencari pekerjaan yang cocok dengan kita.,4
Good,5
👍,4
Good apk,5
Kapan di panggil,5
Good aplication,5
Membantu,3
Mantap,5
Semoga bermanfaat,5
Easy app,5
Mantap,5
Sangat membantu utk mendapatkan pekerjaan yg saya inginkan. Thanks..JobStreet,3
Bagus.,5
Oklah,5
ok,5
Oke,4
Goodd,5
Jos,5
Bintang 1 aja. Ga bisa upload foto setelah di update. Sangat kecewa sekali.,1
Ko foto profilnya hilang dan tidak bisa di gunakan .seperti yg dlu lagi.tolong kembalikan jobstreet ke versi lama karena jujur lebih nyaman versi lama daripada sekarang .dan ada pemberitahuan lamaran sudah dibaca atau di terima pihak perusahan lebih terorganisir,3
Masih bagusan aplikasi yg dulu lebih detail dan banyak info lokernya...,2
Sanagt mempermudah dalam membantu jobseeker. Akan saya coba dabrate kembali setelah mendapatkan perkerjaan 👌,3
Nice,5
Wow,5
Beri satu dulu kalau sudah diterima bari saya kasih 5 bintang,1
cukup memuaskan dan lebih banyak lagi lowongan kerja. Terimakasih,4
Semoga bermanfaat,5
Lumayan,4
Sangat berguna dan bermanfaat,5
Sangat membantu para pencaker,5
oke lah info lowongannya,5
Malah jadi goblog setelah di update,1
Mantap,5
membantu sekali mencari pekerjaan... sudah sering dpt kerjaan dari jobstreet,5
Oke,5
Cocok buat yg lagi cari kerja 😄👍,5
Coba menggunakan jobstret semoga dapat membantu dalam mencari pekerjaan dengan sesuai bidangnya.,4
sayangnya saya jarang sekali dapat panggilan interview melalui apk ini.,5
"Kenapa setelah update gak bisa masuk kayak ngehang gtu,aplikasi yang lain aman ajah",5
Macet,2
Terimakasih sangat membantu,5
Mantap,5
Ok,4
Semoga bermanfaat untuk para jobseeker,5
Ok,5
Aplikasi Lebih suka versi yg lama.,4
Mudah mengoperasikan nya,5
Good,5
Saya dapat mengetahui informasi2 lowongan pekerjaan di kota kota besar di Indonesia maupun di Jabodetabek.,4
Goodjob,5
Membantu saya dalam mencari pekerjaan tanpa hrs repot membeli koran. 😁😁😁,5
"Mantab, ngakamar kerja jadi lebih mudah, trimakasih",5
Semoga saya mendapatkan pekerjaan dari sini,5
Good,5
Oke,5
"Kenapa sih mih duh ? Saya buka aplikasinya , ngeblank gini warna putih , saya kira hp sy yg rusak , taunya aplikasinya -,- . Saya pakai wifi rumah padahal , yg pakenya jg cuman Sy dan Bapak sy aja duh , bikin pusing aja oencaker",1
Ok,5
Thank you,5
ok,5
Terpercaya,5
"Admin tolong lebih selektif lagi, saya hampir tertipu dengan lowongan dan panggilan interview fiktif mengatas namakan sebuah perusahaan.",2
Ok,5
Sangat membantu,5
Lebih suka yg versi lama..sekarang ga ada keterangan jarak tempuh (KM) lokasi perusahaan dari tempat apply..menurutku itu penting..😁,3
Bagus nih... cuma belum ada yang nyangkut. Mungkin butuh proses...,5
Iy is good application that help me through my working job experiences.,5
Kenapa selalu login tiap buka app yah. Kurang nyaman sih,5
Good for jobseeker,5
Oke banget dah ini apk,4
"Bagus aplikasinya, sangat membantu, tetapi lebih di tingkat kan lagi untuk upload resume nya kalau bisa ukuran filenya lebih besar dan bisa upload lebih dari 1 resume ,sekedar masukan saja 🙏",4
Sangat membantu saya untuk mencari informasi kerja,5
"meski pun saya belum dapet-dapet kerja padahal udah ngirimin kesana kesini di jobstreet saya kasih bintang 5 karna ini aplikasi membantu untuk pelamar secara online, dan memberitahu lowongan kerja trus sebar kebaikan🙏",5
Good,5
Terimakasih jobstreet,5
"Sangat mudah, semoga ada panggilan interview...",5
Ok,5
Good,5
"Bismillah, insyallah dapet pekerjaan bagus saya full bintang",3
"Good aplication, hopefuly i can get some jobs from here, thanks a lot.",5
Nice,5
Ok,5
Bismillah,4
"Membantu untuk mencari pekerjaan, dan bisa mengetahui job desc dari perusahaan yang ingin kita apply",5
Oke,5
Good,5
Bagus sekali,5
Good,5
Easy to apply the jobs...,5
"Sering keluar sendiri, ngisi pengalaman kerja lemot pas atur tanggal.",3
"2 dulu deh , udh 3 bulan nyoba tpi gak ad notif ap2 , nyoba ke aplikasi indeed lgsg dpt pggilan ...",2
Kecewa dengan jobstreet 2020 bagusan yang lama bener2 kecewa,1
Loker sangat banyak,5
"Lumayan dr pada sebelumnya,aku tambahin bintang nya jika sudah ketrima kerja",4
Good,5
Blum tau hasilnya,3
Bagus,5
sangat membantu,5
good,4
Jelas dan sering ada lowongan kerja nya baru2,5
Good aplication for search job related my experience. Thx,5
Top,5
Semoga selalu update lowongan terbaru terus 👍,5
Good,5
Sangat membantu,5
Good aplication,5
Most recent job vacancy. Although not yet new job for me..,5
Sangat membantu,4
Sangat membantu dlm mencari apply loker2 dan bnyak perusahaan2 besar jg yg bekerjassma,5
Sangat bermanfaat,5
Good,5
Kok semenjak update versi terbaru gak bisa ganti foto profil ya?,5
Mohon di tambahkan bahasa indonesia,4
Terpercaya,5
Good,5
Good,5
Ok,5
Gila mau masuk akun sendiri di hp sendiri tp ga bisa bisa.di suruh ganti pasword . udh selesai pas mau masuk pasword salah. Gtu terus berulang ulang. Lah gmn si.pinter lh,1
"Bagus , sangat membantu untuk mencari pekerjaan",5
good,5
ok,5
Ok,5
Goods recomended,5
Smoaga saja saya di panggil di perusahan yg saya lamar Aamiin,5
Good app,5
"Aplikasinya sangat membantu, hasil gambar jpg atau pdfnya juga jelas banget👍",5
Thanks jobstreet,5
Bagus,5
Sangat membantu,5
Good,5
"Aplikasinya bagus di tahun 2017 -2018 Lamaran kita lagi diproses atau di baca berapa kali oleh perusahaan yang kita lamar. Kalau sekarang ,kita lamar tidak tau di proses atau tidak ?? Karena tidak ada notifnya.",4
Harusnya tetap bahasa Indonesia saja. Setelah di update jadi bahasa Inggris,1
Good,5
semoga menjadi lebih baik,3
Semoga cepat dapat panggilan dan cepat kerja,5
Gk dpt2 panggilan,1
Tidak bisa login,1
"Lebih bagus versi lama, pelamar diberikan informasi lamaran diterima dan proses selanjutnya",4
Mantap,5
Sangat membantu,5
Keren,5
Sangat membantu untuk mencari pekerjaan👍🏻👍🏻,5
Sangat bagus,5
"Sering eror tiba"" keluar dri aplikasi sendiri",1
Good👍,5
"Bagusan versi lama, yg baru gak se update info yg lama.. ribet",2
Good,5
Good path to the find your dream work.,5
Mantap,4
"Dear developer jobstreet apps, saya sangat menyukai aplikasi anda..maaf saya kasih *3 tolong tingkatkan batas maximum size saat upload CV, apalagi khusus yg Designer grafis biar lebih praktis saat upload portofolionya :') Thank you☺",3
"Aplikasi yang sangat membantu dalam mencari loker, walaupun saya sudah interview 3 x belum diterima kerja mungkin terkait umur saya jadi susah dapat pekerjaan",5
Good,5
Oke,5
Very easy for use this program,4
Baik,5
Bismillah ikhtiar,5
Sangat membantu mencari kerja,5
Mantap,5
Byk penipuan,1
Keren,5
Semoga saya segera mendapatkan pekerjaan kembali ditengah pandemi ini..,5
Gk bisa uploda resume nih,1
Oke,5
Mntap,5
Good,5
Good,5
Sangat membantu,5
Semoga membantu serta mempermudah mendapatkan pekerjaan yang tepat sesuai yang di harapkan .,5
This app help people find they dream,5
Nice,5
Sangat membantu,5
Good,5
Bagusan versi lama. Kita tahu kalo lamaran ada di liat oleh perusahaan. Terus kalo sekarang nge lag gitu,1
Sangat membantu,5
👍,3
lagi aply aply mohon doanya,4
Sangat membantu terus tingkatkan dan perluas jaringan lowongan pekerjaan,5
Kenapa susah sekali untuk downlot aplikasi ini?,2
Mantab. Bisa ngelamar2 kerja lagi Guys.,5
Bagus banget,5
Lumayan,3
Ok,5
Terima kasih,5
Kasih 3 dulu.. Klau dapat pekerjaan nya baru tambah bintang lagi,3
"Lebih bagus dan enak tuk aplikasi yang lama, yang lama lebih enak tuk browser nya dan penampilan nya pun lebih baik dari yang saat ini, overall masih good.",4
Bagus,5
Mantap👍,5
Sangat membantu,5
"Sangat membantu utk mencari loker, makasih jobstreet.",5
Tingkatkan lagy,5
sangat membantu,5
Bagus,5
Ok,5
"Sangat membantu , berkah Insyaallah",5
Apik cuy,5
Mantap,5
Feed back komunikasi nya lebih di tingkatkan,5
Good,5
Sangat membantu,5
Masih perlu pengembangan,4
Easy to get loker,5
ok,5
"Untuk pertambangan mestinya dibuat lebuh detail lagi dengan membagi ke komoditas tambangnya. Misal bauksit, batubara, nikel",3
3 dulu,3
Jelek bgsat mempersulit,1
Good,5
Karajo karajo,5
Ya setidaknya membantu pencari kerja,5
Semoga ga php,5
Sangat mudah dalam penggunaan dan sangat membantu di dalam mencari pekerjaan,5
Ko blm pernah d pangilaan dari job steed,3
"Lebih bagus versi yg lama sih. Kita tau lamaran udah di terima apa belum, dan appnya stand by. Kalo skrng sehari ga di buka aja udah hrus login lagi. Trus ga bisa liat deskripsi pekerjaan dan syaratnya apa. Plis balikin app kaya dulu aja, lebih enak digunain",2
ok,3
good,5
Mantab,5
Ok,5
Membantu sekali,4
Saya kecewa sama aplikasi ini. Banyak perusahaan yg udah tutup utk posisi kerjaan. Dan ga ada satupun panggilan kerja ngelamar lewat aplikasi ini. Aplikasi ini tidak sesuai dengan keinginan daerahnya.,1
"Mantab mudahmudahan ada jodoh, smin",5
Gabisa log in maupun sign up,3
Good,5
Keren,5
Ok,5
Ok,5
Okey,5
Welldone And Simple Proces,5
Kerren,5
Good,5
Mantap,5
Nice😊😊😊,5
Aplikasi sangat bagus dan membirikan informasi sesuai dengan kebutuhan.,5
Tolong Berikan Bahasa Indonesia . Kasihan yang Tidak Bisa Bahasa inggris Termasuk Saya,1
"Lebih cepat diakses, valid & info lebih jelas.",5
Sangat membantu,5
Ntapz,5
Sangat membantu,5
Nice,5
Ok punya,5
Siip,5
Ok,4
"Kenapa sejak donload apl ini masuk jobstreet lewat web jd ga bisa, padahal sandi sma email udh benar, udh beberapa kali coba di akalin masih ttp tidak bisa, udh coba ganti sandi dll ttp gabisa masuk, cuma bisa masuk apl nya doang, sedangkan d apl tidak ada pilihan myjobs baut cek ada pemberitahuan tes kerja, Tolong di bantu min cara agar bisa masuk jobstreet di webnya juga,",4
Puas,5
Kenapa setiap nulis resume ngk bisa masuk. Jadi ngk bisa ngelamar padahal udah diperharui kalimat nya.,1
good job,5
Sangat membantu,5
Thanks jobstreet,5
Lumayan lah,3
bagus,5
Ok,5
"Bagus, terpercaya",5
Aplikasi sangat flexible buat pencari kerja,5
👍🏻👍🏻,5
Tailah,1
no god yg baru ni.....bagusan yg versi lma....keceweeee ihhh,1
Good,5
gak ada pemberitahuan di trima atau tidaknya lamaran qta gak sperti jobstreed yg lama,1
"Setelah mengisi kelengkapan profil Education informasi, knapa tidak bisa ke halaman berikut nya ya,",3
Good application for job seekers,5
Mantap,5
"sejauh ini cukup baik, semoga kedepan ada inovasi yang lebih baik untuk membantu para pelamar untuk mendapatkan pekerjaan.",4
Oke,5
"Aplikasi Jobs yang sangat bagus dalam mencari pekerjaan saya memakai aplikasi ini sudah lama sejak tahun 2008 saya sering mendapatkan pekerjaan dari aplikasi Jobs ini , jadi biasanya saya mencari pekerjaan diaplikasi ini sistem kerja nya ngga ribet koq kalaupun mendapatkan panggilan kerja biasa nya dihubungi lewat aplikasi ini juga lewat.",5
Sangat membantu parapencari kerja,4
Sangat bermanfaat dan membantu,5
Sangat membantuku,5
ok,5
Good,4
Mantap,5
Cukup membantu.semoga kedepannya lebih baik lagi,3
Good,5
Ok,5
Saya kasih 4 bintang dulu kalo sudah dapat pekerjaan baru saya kasih 5 hehe... Thks jobstreet,4
Mantap sangat membantu.semoga barokah,5
"Makin upadte malah makin jelek, klik info deskripsi lowongan malah error 1020 terus!!",2
Lumayan membantu pencari kerja,4
Cukup membantu,5
"Good job,,,,",5
Nice application,5
Aplikasi ini juga sangat membantu saya untuk mencari kerja dimana-mana tapi terkadang saya masih bingung cara untuk daftar di perusahaan yang ingin saya melamar.,4
Sangat membantu,5
Semoga Saya Cepat Mendapatkan Pekerjaan,5
Nice,5
Mantap,4
Sangat membantu dalam mencari loker,3
"Saya suka , proses melamar kerja tidak ribet dan terpercaya",5
Sangat membantu terima makasih.. 😀,5
Gak bisa melihat dan gak ada pemberitahuan apakah si perusahaan sudah baca lamaran si pencari kerja. Mohon ini dipertimbangkan.,3
"Belum pernah dapat, tp semoga kali ini saya beruntung",5
"Terimakasih, semoga dapat panggilan",5
Kenapa tidak bisa di upload resume pribadi kecewa sama aplikasi jobstreet sekarang ini,1
Kalau sampai dapat pekerjaan dari aplikasi ini baru saya kasih bintang 5,3
Semoga bisa dapet kerja lewat media ini,5
Saya tidak bisa upload cv....error...,2
Saya sesudah di perbarui ko lama yah login nya ?,2
Good application,5
Sangat Membantu,5
Good apps,5
Justru persi lama lebi bagus menurut saya,1
sangat berguna untuk para pencari kerja,5
Kenapa gak bisa login??,2
awesome,5
Gagal upload resume terooooooossssssssss....... 😤😤😤😤😤😤😤😤😤😤😤😤😤😤😤😤😤😤😤😤😤,1
Ok,5
Semoga semakin baik,5
"semenjak saya pake jobstreet, saya tidak dapat panggilan kerja lagi dari jobstreet dan tidak ada pemberitahuan, kalo saya di panggil apa enggaknya dari perusahaan yang saya lamar dan gak ada notifkasi status lamar kerjanya",1
Wow,4
update foto profile bagaimana ya,3
Aplikasi sering keluar secara tiba-tiba,4
Enakan versi lama... lebih mudah apply jobs nya... Skg ribettttt... pliss kembalikan yg lamaaaaaaaa,1
Ok,5
"Udah beberapa perusahaan apply, kaga ada jawaban??? Diterima Ga nya infokan lah.",1
Goodjobs,4
Semoga cepat dapat krja,5
Kasih pekerjaan yg simple,5
Recomendeed !!!,5
Sangat membantu,5
Versi terbaru kurang memuaskan,1
oke keren,5
Bagus,5
Good,4
Aplikasinya bagus dan membantu tapi saya masih nganggur🤣,5
Kalau saya keterima berkerja hasil dari jobstreet saya tambahin bintangnya jadi 8....biar kalah nanti bintang 7....terimakasih,5
Ok,5
Baikkkkk,4
Bermanfaat,5
Good,5
"Good apk, very helpfull",5
Mantap,5
Thanks jobstreet Indonesia.,5
Good application,5
gabisa login.password salah terus padahal udh di ganti baru tetep gabisa login payahhh ini aplikasi,1
👍👍👍,5
Sangat memotivasi,5
"Aplikasi 💩 tiap isi identitas keluar"" trs koyo pejuh cok",1
"mempermudah mencari pekerjaan,",5
I like this app,5
Good,5
Bagus,5
mantappp,5
"Dear JobStreet, I would like to say, thank you for your attention to us. TBH saya tidak pernah merasakan prosesan dari JobStreet baik itu sedang di tinjaukah, diproses kah, atau di tolak kah? We didn't know any further do. Tolong jgn di gantungkan. Ada baiknya kalau di tolak atau tidaknya segera di hubungi. Bukankah portal kerja yg baik itu yg fast respon, right?! sorry I am very disappointed with this application. I do not recommend this application for new graduates, because it does not have",1
Lokernya ter Update,4
Terarah mantap,5
banyak membantu saya dalam memberikan informasi lowongan/peluang kerja selama ini.,4
"Oke, sukses terus ya ;)",5
Aplikasi yang membantu para pencari kerja.. thanks Jobs,5
Simple mudah kerja,5
Mantap,5
Ok,5
Ok,4
1 tahun nglamar ng apk iki ra onok panggilan blas hoax. mending golek wong njero mesti melbu.,1
Ok,5
"Sangat membantu, tapi belum ada panggilan",5
Good,5
Ok sangat membantu,5
👍,5
Good,5
Sampai saat ini blm ada panggilan kerja :(,5
Good,5
semoga dapet kerjaan di masa sulit ini,5
Apaan si ga jels deh susah masuk .,1
Mantap,4
Terima kasih ❤,5
Belum bisa masuk,3
Mantap,5
"Mohon bantuannya ini kenapa ya gak bisa login akun jobstreet, pas mau atur ulang password juga gak bisa, katanya email salah, padahal emailnya uda bener",3
Baguss,4
😘😘😘,5
Good,5
Good app,4
Ok,5
Anjing baby lah. Udah pake apk ini dari dulu sampe sekarang nol ga ada panggilan ataupun lainnya Bikin penuh kotak masuk gmail doang alias spam,1
oke mantap dan sangat membantu,5
Good,5
okay,5
Berguna banget,5
Good,4
Sangat membantu,5
Sangat membantu 👍,5
very good Application,5
membantu,5
Bismillah Tawakaltu ala Alloh,5
Mntap,5
"Ok tingkat kan lagi menu dan fitur"" yg revelan dengan profile para pencari kerja",5
Apk gabisa di buka blank,1
Bagus semoga membantu,3
Jos,5
"Knp stlh di perbaharui sm skli gak bisa di buka sm skli,pdhal sblm diperbaharui msh bisa digunakan. Bukn nya mlah bagus ,ini mlah sebaliknya.",1
Aplikasi Penipuan .report,1
Ok,4
👍,5
Aplikasi parah,5
"Gak bisa log in abis diupdate!! Blank page gt, kenapa yaaa",2
Nice,5
"Ko gak ada history lamaran sama undangan interview, tolong perbaharui lagi biar sama percis kaya websitenya langsung",2
"Semoga tidak menunggu lama, dlm panggilan interview",5
Very Important,5
Mantap,5
aplikasi tak bermutu.. ganti pasword tpi gax bsa jga login. brengsek,1
Good,5
Good,5
Good,4
Dari dulu gak peenah dapet panggilan 1 pun. 😂😂 heran beut gw.,3
Susahhh apliksi ny ribettt,2
Sangat membantu untuk mencari pekerjan,5
Good,4
good,5
Great app!!,5
"udh di download gk bisa buka, parah ngapa yaa",1
"Hi JobStreet, I wanna ask to your app. I opened but always BLANK ! Is there normal ?? Started when I updated lastest your apps. Please Fix it ! Thanks.",2
jobstreet sekarang parah. masa udah di gendti bahasa tetep ajah bahasa english. setingan udah indonesia juga dasar gajelas.,1
Ok,5
Great,5
Good jobs,5
Bagus informasinya update,5
Sangat membantu untuk para pencari kerja,5
"Masa sih gue kgga bisa login, padahal email dan pasword udah bener bahkan ganti email baru sampe 3x ttep gx bisa, dulu pas logo jobstreetnya kuning gampang, sekarang ribet asu..",1
"Dasar yang buat ini idiot😠😠😠😠, masak mau log in sudah masu'in akun google saya yang telah saya masukkan dengan teliti dan benar masih disalah salahin",2
Ini kenapa tampilannya kok jadi kosong putih gitu ya skrg setelah di update,1
"Good, l like it",4
Good,4
Good,4
Sangat bermanfaat,5
Good,4
ko gak bisa masuk masuk ya,5
"Infonya ada, nontifikasi di terima tidak ada :'(",4
"Tolong buat prusahaan segera manggil saya, saya sudsh 2 bulan nganggur :(",5
Udah,5
Bagua,5
Sayang ga ad bahasa indonesia,3
Greet,5
Keren & sangat membantu.,5
bagus bgt buat cari loker,5
Very easy to use and simple in applying for a job,5
"Jobstreet versi baru kurang bagus mndingn jobstreet versi lama,tolong diperbaiki lg woy jobstreet versi lama,versi baru ga bs masukin foto utk ngelmar kerja dan pke bahsa Inggris segala lg.bingungin orang aj nih jobstreet versi baru payah 👎👎👎",2
Top...semoga saya mendapat kan pekerjaan yang baik.Amin,5
Good,5
Smoga melalui jobstreet kemudahan saya mencari pekerjaan dapat terlaksana.,5
Mantap,5
Mamtap,5
"Bagus, Terima kasih sudah membantu",5
Sangat baik,5
Terima kasih. Sangat membantu,5
Ok sip bgt,5
Semoga berkah,5
Helped a lot....thanks u,5
Jobstreet saya abis di update gak bisa dibuka,1
"Ngelamar dah sering,tapi belum dapet panggilan",3
"Kenapa Aplikasi ini Baru saya UpDate malah erorr ya?????... Saat klik aplikasi ini malah keluar sendiri, lalu muncul tulisan ""Sayangnya JobStreet telah berhenti"". Seharusnya sih Kalau aplikasi baru di perbaharui itu aplikasi bisa lebih ringan & mudah untuk semua orang. Ya udah lah yah... Baru Iseng2 Buka & UpDate aplikasi ini malah DIKECEWAKAN!",1
"update jadi g bisa kebuka aplikasinya, blank doang☹️",1
Good,5
Akan saya kasih bintang 10. Klo bahasa nya indonesia,5
Goog job,4
Lebih keren dari sebelumnya,5
"Selama ini login ke dalam aplikasi selalu log in by facebook, tapi sekarang setiap saya mau login dengan facebook selalu tidak bisa. Muncul notifikasi setelah saya install ulang ketika mau login ""Facebook login is no longer available"". Kalau memang sudah tidak bisa login lagi dari facebook kenapa di aplikasi tetep mencantumkan pilihan login tersebut ?",1
👍,5
Informasi cepat dan update,5
👍👍👍,4
Diupdate malah parah....makin hancur aja neh aplikasi jobstreetnya...,1
Ok,5
good,5
Sangat membantu untuk mencarikan loker dan gampang cara untuk melamar kerja nya pake app ini sangat membantu 🙏🏻,5
