userName,at,text_tokens_stemmed,Label,Label NB
Pengguna Google,2023-11-19 16:50:50,hrd and human capital experience more than 25 years,positif,positif
Pengguna Google,2023-11-19 16:38:07,peluang cepat,positif,positif
Pengguna Google,2023-11-19 16:36:12,update ko ga login,negatif,negatif
Pengguna Google,2023-11-19 16:32:56,gak bagus aplikasi gak kayak login aja susah tunggu unistal kecewa,negatif,negatif
Pengguna Google,2023-11-19 15:57:00,alhamdulillah,positif,positif
Pengguna Google,2023-11-19 15:54:53,kurang kali usaha lamar tolong tampil kemarin,negatif,negatif
Pengguna Google,2023-11-19 15:52:18,mudah,positif,positif
Pengguna Google,2023-11-19 15:47:29,aplikasi bawa pindah pindah usaha keliling indonesia,positif,positif
Pengguna Google,2023-11-19 15:42:20,bantu cari kerja bantu terima kasih,positif,positif
Pengguna Google,2023-11-19 14:39:02,asm,positif,positif
Pengguna Google,2023-11-19 14:00:51,panggil kasih 1 dlu,negatif,positif
Pengguna Google,2023-11-19 13:59:18,good,positif,positif
Pengguna Google,2023-11-19 13:56:10,semenjak maintenance ribet login susah alih google ga kaya langsung sesuai aplikasi kalo daftar login login buffering mulu,negatif,negatif
Pengguna Google,2023-11-19 13:52:05,manfaat,positif,positif
Pengguna Google,2023-11-19 13:42:34,ok bantu,positif,positif
Pengguna Google,2023-11-19 13:26:12,okk,positif,positif
Pengguna Google,2023-11-19 12:09:03,update kilas aplikasi kitalulus,positif,positif
Pengguna Google,2023-11-19 11:20:53,lamar kerja jobstreet bagus kerja bagus yg terima kasih y jobstreet,positif,positif
Pengguna Google,2023-11-19 10:58:37,apps nya semenjak baru ribet mantau susah kalo lamar wilayab cangkup 2 wilayah tdk bsa bisa tolong jd masuk uiuxnya,negatif,negatif
Pengguna Google,2023-11-19 10:58:24,maaf turun bintang suka aplikasi update tambah spt tggl dll fitur hilang moga kembali contoh kali lamar versi web nya moga jobstreet baik,positif,negatif
Pengguna Google,2023-11-19 10:38:41,very good,positif,positif
Pengguna Google,2023-11-19 10:09:15,tingkat peluang terima kerja,negatif,positif
Pengguna Google,2023-11-19 09:57:34,proses maintenance update apk data isi hilang musti isi,negatif,negatif
Pengguna Google,2023-11-19 09:27:40,aja update login muter2 doang,negatif,negatif
Pengguna Google,2023-11-19 07:53:20,susah gk login bug,negatif,negatif
Pengguna Google,2023-11-19 06:07:11,habis update login versi web nya login,positif,negatif
Pengguna Google,2023-11-19 05:32:39,gaka da jelas,negatif,negatif
Pengguna Google,2023-11-19 05:19:27,udah lamar aplikasi sih banyak nda kabar apa2 dri usaha tau2 status lowong kerja udah tutup terima kerja,negatif,negatif
Pengguna Google,2023-11-18 20:40:34,loker tipu masuk aplikasi,negatif,negatif
Pengguna Google,2023-11-18 20:30:02,aplikasi ya bantu,positif,positif
Pengguna Google,2023-11-18 15:26:08,aplikasi,negatif,positif
Pengguna Google,2023-11-18 14:28:23,mudah cari lowong kerja jobstreet,positif,positif
Pengguna Google,2023-11-18 13:55:46,manfaat,positif,positif
Pengguna Google,2023-11-18 13:21:15,udah bug nga buka maaf ngasih bintang 1 bagus aplikasi jobstreet rekomen cari kerja,negatif,negatif
Pengguna Google,2023-11-18 12:55:08,bantu,positif,positif
Pengguna Google,2023-11-18 12:04:59,2 aplikasi inisudah puluh loker apply status terima loker berakhirapa aplikasi cv usaha entahlahtidak jelas didalamnyayang apply aja ulang lagijadi ragu aplikasi,negatif,negatif
Pengguna Google,2023-11-18 11:38:06,bantu pemcari kerja cari kerja,positif,positif
Pengguna Google,2023-11-18 11:18:08,maaf aplikasi tulis 18 november aplikasi sedia tolong maksud ya,positif,negatif
Pengguna Google,2023-11-18 10:40:43,nice,positif,positif
Pengguna Google,2023-11-18 10:13:57,aplikasi cari kerja mudah applay lowong lamar via email,positif,positif
Pengguna Google,2023-11-18 09:55:52,goodjob,positif,positif
Pengguna Google,2023-11-18 06:16:05,mudah cari lowong kerja moga manfaat berkah,positif,positif
Pengguna Google,2023-11-18 05:54:17,keren,positif,positif
Pengguna Google,2023-11-18 01:32:07,kasih 1 bintang panggil kerja bintang,negatif,positif
Pengguna Google,2023-11-17 20:49:30,mantap,positif,positif
Pengguna Google,2023-11-17 20:41:04,susah temu cari,negatif,positif
Pengguna Google,2023-11-17 20:40:51,jobstreet bagus mudah cari kerja,positif,positif
Pengguna Google,2023-11-17 20:32:44,ok,positif,positif
Pengguna Google,2023-11-17 19:18:40,simple guna,positif,positif
Pengguna Google,2023-11-17 18:16:45,bantu cari kerja,positif,positif
Pengguna Google,2023-11-17 18:01:45,bagus,positif,positif
Pengguna Google,2023-11-17 16:24:51,moga berkas yg kirim terima nama tuhan yesus amin,positif,positif
Pengguna Google,2023-11-17 14:11:37,muncul kalimat aplikasi sedia tanggal 18 november 2023,negatif,negatif
Pengguna Google,2023-11-17 13:51:24,bantu loker terupdate,positif,positif
Pengguna Google,2023-11-17 11:28:11,good aplikasi,positif,positif
Pengguna Google,2023-11-17 11:21:10,senang,positif,positif
Pengguna Google,2023-11-17 10:59:51,bantu cari kerja tinggal isi data,positif,positif
Pengguna Google,2023-11-17 09:54:56,bantu,positif,positif
Pengguna Google,2023-11-17 09:04:27,mudah mudah rezeki,positif,positif
Pengguna Google,2023-11-17 08:14:08,,positif,positif
Pengguna Google,2023-11-17 07:39:08,bagus interaktif mudah gak bet bantu kasih full kalo terima kerja,positif,positif
Pengguna Google,2023-11-17 06:29:23,mantap,positif,positif
Pengguna Google,2023-11-17 02:53:32,okee,positif,positif
Pengguna Google,2023-11-16 23:20:09,bagus moga tingkat,positif,positif
Pengguna Google,2023-11-16 22:52:43,mudah paham,positif,positif
Pengguna Google,2023-11-16 22:28:19,yuk cari kerja,positif,positif
Pengguna Google,2023-11-16 18:47:15,bagus,positif,positif
Pengguna Google,2023-11-16 16:28:56,bantu,positif,positif
Pengguna Google,2023-11-16 16:09:09,bantu,positif,positif
Pengguna Google,2023-11-16 14:57:49,lowong yg tarik moga terima kerja,positif,positif
Pengguna Google,2023-11-16 14:47:37,lamar kerja senang mudah nyaman,positif,positif
Pengguna Google,2023-11-16 14:40:48,good application,positif,positif
Pengguna Google,2023-11-16 14:15:15,aplikasi bagus cari informasi kerja,positif,positif
Pengguna Google,2023-11-16 14:12:56,bagus,positif,positif
Pengguna Google,2023-11-16 13:17:55,aplikasi bantu cari kerja lowong,positif,positif
Pengguna Google,2023-11-16 13:08:35,good,positif,positif
Pengguna Google,2023-11-16 12:53:48,ok,positif,positif
Pengguna Google,2023-11-16 12:49:55,kereen,positif,positif
Pengguna Google,2023-11-16 11:50:36,mantap,positif,positif
Pengguna Google,2023-11-16 11:37:39,lamar udah kadaluarsa ngecekngirim cv lamar tutup dihome,negatif,negatif
Pengguna Google,2023-11-16 11:28:50,bantu,positif,positif
Pengguna Google,2023-11-16 10:59:34,bantu mudah,positif,positif
Pengguna Google,2023-11-16 10:21:29,bantu,positif,positif
Pengguna Google,2023-11-16 09:44:48,bantu,positif,positif
Pengguna Google,2023-11-16 09:38:08,aplikasi yg manfaat,positif,positif
Pengguna Google,2023-11-16 08:50:45,bagus,positif,positif
Pengguna Google,2023-11-16 07:58:39,bantu,positif,positif
Pengguna Google,2023-11-16 06:26:37,bagus profil usaha,positif,positif
Pengguna Google,2023-11-16 06:05:03,bukti panggil,positif,negatif
Pengguna Google,2023-11-16 05:46:29,bagus mudah naruh dokumenya,positif,positif
Pengguna Google,2023-11-15 22:48:12,goood job,positif,positif
Pengguna Google,2023-11-15 22:05:29,semenjak update baru auto sign out account login coba via webnya,negatif,negatif
Pengguna Google,2023-11-15 21:40:43,apk oke,positif,positif
Pengguna Google,2023-11-15 21:01:20,ok,positif,positif
Pengguna Google,2023-11-15 19:29:35,please add a search bar on application history,positif,positif
Pengguna Google,2023-11-15 18:54:11,manfaat,positif,positif
Pengguna Google,2023-11-15 18:14:02,puas,positif,positif
Pengguna Google,2023-11-15 17:43:03,aplikasi bagus sayang orang2 pinter nipu lulus kerja hati2 aja,positif,positif
Pengguna Google,2023-11-15 16:46:20,muncul tulis 18 nov aplikasi sedia jobstreet tutup gimana yaa,positif,negatif
Pengguna Google,2023-11-15 16:07:26,bantu,positif,positif
Pengguna Google,2023-11-15 16:04:18,good,positif,positif
Pengguna Google,2023-11-15 15:29:39,,positif,positif
Pengguna Google,2023-11-15 14:39:16,lowong kerja fiktif,negatif,negatif
Pengguna Google,2023-11-15 14:18:48,user experience nya bikin nyaman,positif,positif
Pengguna Google,2023-11-15 13:06:02,ok,positif,positif
Pengguna Google,2023-11-15 12:59:14,bagus recommended,positif,positif
Pengguna Google,2023-11-15 12:46:49,apk mudah cari kerja,positif,positif
Pengguna Google,2023-11-15 12:17:30,maksimal,negatif,negatif
Pengguna Google,2023-11-15 12:14:44,mudah cari kerja terima kasih,positif,positif
Pengguna Google,2023-11-15 12:05:22,mudahh,positif,positif
Pengguna Google,2023-11-15 12:01:06,oke,positif,positif
Pengguna Google,2023-11-15 11:48:07,bantu,positif,positif
Pengguna Google,2023-11-15 11:40:18,sukses dgn cari loker dr jobstreet,positif,positif
Pengguna Google,2023-11-15 11:17:40,mudah cari kerja,positif,positif
Pengguna Google,2023-11-15 11:12:35,baik bantu,positif,positif
Pengguna Google,2023-11-15 10:16:39,bantu cari kerja lulus smk,positif,positif
Pengguna Google,2023-11-15 10:00:20,bantu cari kerja,positif,positif
Pengguna Google,2023-11-15 09:29:27,bantu,positif,positif
Pengguna Google,2023-11-15 08:16:20,bantu,positif,positif
Pengguna Google,2023-11-15 04:26:19,bagus,positif,positif
Pengguna Google,2023-11-14 22:55:07,good aplication,positif,positif
Pengguna Google,2023-11-14 22:40:42,ok bantu,positif,positif
Pengguna Google,2023-11-14 22:03:36,lumayan bagus sedia impormasi lokernya ga panggil salah yshhhy,positif,positif
Pengguna Google,2023-11-14 20:55:11,ok,positif,positif
Pengguna Google,2023-11-14 20:39:22,okokok,positif,positif
Pengguna Google,2023-11-14 20:31:23,sekian ratus lamar aplikasi satu panggilansumpah nih aplikasi jancuuuk jaran yg bikin,negatif,negatif
Pengguna Google,2023-11-14 20:27:33,mantap,positif,positif
Pengguna Google,2023-11-14 20:12:05,keren,positif,positif
Pengguna Google,2023-11-14 20:00:04,keren,positif,positif
Pengguna Google,2023-11-14 17:52:53,oke,positif,positif
Pengguna Google,2023-11-14 16:40:21,ok,positif,positif
Pengguna Google,2023-11-14 16:27:46,bagus lengkap,positif,positif
Pengguna Google,2023-11-14 16:25:44,cepat mudah respon,positif,positif
Pengguna Google,2023-11-14 15:25:43,moga bantu,positif,positif
Pengguna Google,2023-11-14 15:13:36,terima kasih jobstreet paten,positif,positif
Pengguna Google,2023-11-14 14:12:06,informatif percaya,positif,positif
Pengguna Google,2023-11-14 13:54:51,joss mantabmembantu kerja,positif,positif
Pengguna Google,2023-11-14 13:08:47,aplikasi eror massa udah juta kirim lamar panggil kerja,negatif,negatif
Pengguna Google,2023-11-14 12:23:05,bantu anggur cari kerja,positif,positif
Pengguna Google,2023-11-14 12:16:14,bantu,positif,positif
Pengguna Google,2023-11-14 11:50:31,alhamdulillah sae,positif,positif
Pengguna Google,2023-11-14 11:41:18,aplikasi ok,positif,positif
Pengguna Google,2023-11-14 11:39:05,bermanpaat,positif,positif
Pengguna Google,2023-11-14 11:37:53,muda2han tawar kerja,positif,positif
Pengguna Google,2023-11-14 11:37:35,bagus cari kerja,positif,positif
Pengguna Google,2023-11-14 11:30:08,bantu,positif,positif
Pengguna Google,2023-11-14 11:04:50,aplikasi eror,negatif,negatif
Pengguna Google,2023-11-14 10:15:57,goo banget mudah erti,positif,positif
Pengguna Google,2023-11-14 09:57:37,bagus bantu,positif,positif
Pengguna Google,2023-11-14 09:35:03,bantu mudah orang cari kerja,positif,positif
Pengguna Google,2023-11-14 09:24:44,mantab,positif,positif
Pengguna Google,2023-11-14 08:54:17,bantu,positif,positif
Pengguna Google,2023-11-14 08:44:34,very good,positif,positif
Pengguna Google,2023-11-13 21:58:19,bantu,positif,positif
Pengguna Google,2023-11-13 21:02:05,job street saran kerja sasuai bidang dalam,positif,positif
Pengguna Google,2023-11-13 20:35:05,bantu,positif,positif
Pengguna Google,2023-11-13 19:27:37,panggil interview,positif,negatif
Pengguna Google,2023-11-13 18:56:05,alhamdulillah download aplikasi jobstreet panggil usaha terimakasih jobstreet,positif,positif
Pengguna Google,2023-11-13 18:37:31,ga ubah profil ya ganti email susah banget sih tolong baik yaa,positif,negatif
Pengguna Google,2023-11-13 16:38:03,goods aplicationmantabss,positif,positif
Pengguna Google,2023-11-13 15:00:32,sorry bintang 1 kalo lowong saring engga ya ngelamar dapet ruko pinggir jalan tolong saring kasi anak lulus blom alam udah neng panggil kerja buang bensin buang pas sampe pintain uang tipu,negatif,negatif
Pengguna Google,2023-11-13 13:51:05,good,positif,positif
Pengguna Google,2023-11-13 13:36:59,keren,positif,positif
Pengguna Google,2023-11-13 13:19:12,aplikasi sedia mksdnya bgaiman ya,negatif,negatif
Pengguna Google,2023-11-13 12:40:13,good,positif,positif
Pengguna Google,2023-11-13 12:28:13,sengaja bikin bintang 1 biar bug nya cepet dibenerin guna aplikasi smartphone os android bug mana menscroll riwayat lamar ngescroll jengkel pribadi aplikasi sih bagus developer nya tolong baik ya terimakasih,negatif,negatif
Pengguna Google,2023-11-13 12:23:03,bantu cari info lowong kerja,positif,positif
Pengguna Google,2023-11-13 12:12:43,kandidat yg cari usaha yg yg apply langsung anggap cocok sesuai alam yg panggil kek interview ngobrol,negatif,negatif
Pengguna Google,2023-11-13 11:23:18,baik,positif,positif
Pengguna Google,2023-11-13 11:18:02,bantu cari kerja,positif,positif
Pengguna Google,2023-11-13 10:55:25,good,positif,positif
Pengguna Google,2023-11-13 10:54:02,mudah cari jenis kerja sesuai ahli,positif,positif
Pengguna Google,2023-11-13 10:47:31,rekomendaai,positif,positif
Pengguna Google,2023-11-13 10:36:46,bagus,positif,positif
Pengguna Google,2023-11-13 09:47:18,bantu,positif,positif
Pengguna Google,2023-11-13 07:16:22,baik,positif,positif
Pengguna Google,2023-11-13 05:48:33,moga hasil temu kerja,positif,positif
Pengguna Google,2023-11-13 03:08:48,kasih bintang 1 yaa terima kerja kasih bintang 5,negatif,positif
Pengguna Google,2023-11-12 23:10:38,bagus,positif,positif
Pengguna Google,2023-11-12 16:53:26,mantab,positif,positif
Pengguna Google,2023-11-12 16:00:25,lowong kerja jobstreet tarik minat proses aju lamar nya proses cepat terimakasih jobstreet,positif,positif
Pengguna Google,2023-11-12 15:55:25,error mulu,negatif,negatif
Pengguna Google,2023-11-12 15:24:52,mudah informasi yg bantu cari kerja,positif,positif
Pengguna Google,2023-11-12 14:57:26,lowong mudah,positif,positif
Pengguna Google,2023-11-12 13:47:57,senang apk mudah cari kerja go great jobstreet,positif,positif
Pengguna Google,2023-11-12 13:25:00,gagal unggah cv mulupadahal sinyal bagus,negatif,negatif
Pengguna Google,2023-11-12 13:07:40,moga hasil nya lamar,positif,positif
Pengguna Google,2023-11-12 11:52:04,jos butuh kerja,positif,positif
Pengguna Google,2023-11-12 11:31:38,maaf kasih bintang satunotif gabisa buka eror notice,positif,negatif
Pengguna Google,2023-11-12 10:27:33,notif 18112023 aplikasi hilang,positif,negatif
Pengguna Google,2023-11-11 22:59:40,bagus cari kerja,positif,positif
Pengguna Google,2023-11-11 21:12:19,manfaat,positif,positif
Pengguna Google,2023-11-11 20:29:34,bagus cuman susah unggah dokumen,positif,positif
Pengguna Google,2023-11-11 19:50:12,cari kerja anti ribet,positif,positif
Pengguna Google,2023-11-11 17:23:00,mudah cari kerja,positif,positif
Pengguna Google,2023-11-11 17:19:56,bagus,positif,positif
Pengguna Google,2023-11-11 15:17:01,neng banget,positif,positif
Pengguna Google,2023-11-11 15:10:38,bagus,positif,positif
Pengguna Google,2023-11-11 15:10:17,bagus,positif,positif
Pengguna Google,2023-11-11 13:38:36,aplk yg bantu cari kerja moga sukses,positif,positif
Pengguna Google,2023-11-11 13:18:15,aplikasi bantu cari kerja,positif,positif
Pengguna Google,2023-11-11 12:46:51,moga kerja jobstreet,positif,positif
Pengguna Google,2023-11-11 12:10:13,bantu rekomendasi lowong kerja,positif,positif
Pengguna Google,2023-11-11 12:06:12,bagus,positif,positif
Pengguna Google,2023-11-11 11:34:13,mantap lowong kerja sesal mendownloadnya,positif,positif
Pengguna Google,2023-11-11 11:21:09,bagus,positif,positif
Pengguna Google,2023-11-11 11:15:15,emudahkan mrncari loker,positif,positif
Pengguna Google,2023-11-11 10:04:38,terimakasih jobstreet informasi lowong kerja,positif,positif
Pengguna Google,2023-11-11 09:58:20,simple cepat,positif,positif
Pengguna Google,2023-11-11 09:57:05,mudah aju aplikasi lamar hamya detik,positif,positif
Pengguna Google,2023-11-11 08:52:10,cocok nyari kerja yg relevan update info terima kasih jobstreet moga konsisten valid informasi putar lowong kerja,positif,positif
Pengguna Google,2023-11-11 08:06:27,parah semenjak update akun gak masuk akun lagitolong jelasin akun gak,negatif,negatif
Pengguna Google,2023-11-11 07:23:22,lowong panggil lowong ga serius cari2 data doang akal2an hrd aja utk cari tenaga bagus yg bayar murah dah 2 tahun lamar ga yg panggil lowong olx panggil,negatif,negatif
Pengguna Google,2023-11-11 05:16:29,good,positif,positif
Pengguna Google,2023-11-11 01:56:00,ok joss,positif,positif
Pengguna Google,2023-11-11 00:49:18,ya bagus,positif,positif
Pengguna Google,2023-11-10 23:38:58,super mudah cari kerja percaya,positif,positif
