content,text_tokens_stemmed,Label,Label NB,Label NB Average
Siiippp. Pass utk rekreasi family.. Paket komplit,siiippp pass utk rekreasi family paket komplit,positif,positif,positif
"Pengelolaan sangat bagus, biaya terjangkau semoga jumlah wisatawan terus meningkat",kelola bagus biaya jangkau moga wisatawan tingkat,positif,positif,positif
Bagus.....cuman pas ke situ air buat bilas yg d dekat pantai gak idup....sama keluare dikit....,baguscuman pas situ air bilas yg d pantai gak idupsama keluare dikit,positif,positif,positif
Terbaik untuk anak-anak,baik anakanak,positif,positif,positif
Aku kira deket2 di jateng.. Ternyata di Jatim?????? ,deket2 jateng jatim,positif,positif,positif
Bagus keren,bagus keren,positif,positif,positif
"Sangat rekomendasi tiket masuk 50k sudah semua dan termasuk diskon makan 10k, semua fasilitas terbuka",rekomendasi tiket masuk 50k diskon makan 10k fasilitas buka,positif,positif,positif
"Relatif murah, dan nyaman. Hanya saja akses jalannya mungkin bs diperbaiki agak susah klau bawa stroller karena jalannya pasir  berbatu",relatif murah nyaman akses jalan bs baik susah klau bawa stroller jalan pasir batu,positif,positif,positif
"Fantastis....nyaman untuk rekreasi keluarga maupun teman2, pokoknya seru banget",fantastisnyaman rekreasi keluarga teman2 pokok seru banget,positif,positif,positif
"Layak, kokoh",layak kokoh,positif,positif,positif
"Pohon nya Rindang, sehingga tidak terlalu panas",pohon nya rindang panas,positif,positif,positif
"Hello bestie, akhirnya setelah sekian lama tidak bertemu hari ini aku mau mereview satu tempat di daerah perairan alias pantai. Kalian pasti kaget ada loh ternyata kebun binatang yang deket sekali dengan pantai. Yups, didaerah Batang Jawa ",hello bestie sekian temu mereview daerah air alias pantai kaget loh kebun binatang deket pantai yups daerah batang jawa,positif,positif,positif
Rekreasi untuk anak dalam mengenal satwa.. Sangat Menyenangkan?? ,rekreasi anak kenal satwa senang,positif,positif,positif
"Bagus masuk 50k, didalem bisa foto tp bayar lagi yaa, menurutku 50k sgt lumayan utk bisa liat banyak hewan bisa liat pertunjukkan lumba2 jugaaa",bagus masuk 50k dalem foto tp bayar yaa turut 50k sgt lumayan utk liat hewan liat tunjuk lumba2 jugaaa,positif,positif,positif
Tempat bermain anak yang aman dan nyaman,main anak aman nyaman,positif,positif,positif
"Layak untuk dikunjungi kembali, sangat menghibur",layak kunjung hibur,positif,positif,positif
Mini zoo dengan atraksi lumba2 & atraksi burung pemangsa di pinggir pantai.,mini zoo atraksi lumba2 atraksi burung mangsa pinggir pantai,positif,positif,positif
"Aku dan keluaga tahun lalu kesitu,, happy banget ,dan pengin kesitu lagi",keluaga kesitu happy banget pengin kesitu,positif,positif,positif
Buat nyenengin anak2 cocok sekali.,nyenengin anak2 cocok,positif,positif,positif
Tempat wisata yang asri karena wisata fauna berbatasan langsung dengan garis pantai,wisata asri wisata fauna batas langsung garis pantai,positif,positif,positif
"Lebih bagus sekarang fasilitasnya dgn harga tiket masuk yg lumayan,ada arena barmain pasir di pinggir pantai dan ada food court nya tp harganya lumayan lah kalo utk golongan menengah kebawah.",bagus fasilitas dgn harga tiket masuk yg lumayanada arena barmain pasir pinggir pantai food court nya tp harga lumayan kalo utk golong tengah bawah,positif,positif,positif
"Parkir luas,team safari ramah2 dan okey dan pastinya bisa melihat lumba2 sangat dekat sekali",parkir luasteam safari ramah2 okey pasti lumba2,positif,positif,positif
Tempatnya bagus. Semua serba mahal ???? ,tempat bagus serba mahal,positif,positif,positif
"Tempat wisata yang seru, ada pantai dan mini Zoo nya, kesana saat weekend dan berhubung masih pagi jadi kayak private zoo, yang paling menarik saat show dolphin dan bisa berkesempatan buat interaksi langsung sama lumba2nya",wisata seru pantai mini zoo nya kesana weekend hubung pagi kayak private zoo tarik show dolphin sempat interaksi langsung lumba2nya,positif,positif,positif
"Seru banget bisa naik kuda, gajah, sama unta... Nuansanya juga bagus.. cocok buat liburan",seru banget kuda gajah unta nuansa bagus cocok libur,positif,positif,positif
Mini zoo yang asyik untuk liburan bersama keluarga,mini zoo asyik libur keluarga,positif,positif,positif
"Htm terjangkau free kupon FnB , Rekomended bgt",htm jangkau free kupon fnb rekomended bgt,positif,positif,positif
Tempat liburan keluarga,libur keluarga,positif,positif,positif
Pengalaman mencari ilmu,alam cari ilmu,positif,positif,positif
Worth untuk harganya,worth harga,positif,positif,positif
Luaar biasa,luaar,positif,positif,positif
"Bagus. Tapi masih banyak yg bisa di tingkatkan, pagar masih banyak dr bambu, variasi satwa juga bisa ditambahkan seiring waktu.",bagus yg tingkat pagar dr bambu variasi satwa iring,positif,positif,positif
"Tempat bagus,pasir pantai bersih.cocok buat pecinta pantai.",baguspasir pantai bersihcocok cinta pantai,positif,positif,positif
Mulai Berbenah Lebih Bagus,benah bagus,positif,positif,positif
"Bagus tempatnya . Banyak hewan2, sangat mengedukasi. Sampai² anak ketagihan minta kesana lagi ,,,,?? ",bagus tempat hewan2 edukasi anak tagih kesana,positif,positif,positif
Makin banyak satwanya. Dan lebih bersih juga area sekitar tempat wisata,satwa bersih area wisata,positif,positif,positif
Asyiiik... Menyenangkan orang tua senang anak bahagia,asyiiik senang orang tua senang anak bahagia,positif,positif,positif
"Tiket 50rb sdh liat pertunjukan lumba2, lihat safari hewan2, lihat di pantai, dan dpt voucher makan 10rb. Murah dan bagus ?? ",tiket 50rb sdh liat tunjuk lumba2 lihat safari hewan2 lihat pantai dpt voucher makan 10rb murah bagus,positif,positif,positif
Cocok untuk berlibur melihat pertunjukan lumba lumba,cocok libur tunjuk lumba lumba,positif,positif,positif
"Bagus estetik banyak hewan anak suka banyak makanan mushola luas
Ada t4 mandi setelah main pasir
Kmd umum bau Pesing ",bagus estetik hewan anak suka makan mushola luasada t4 mandi main pasirkmd bau pesing,positif,positif,positif
Bagus,bagus,positif,positif,positif
"Dari tegal deket, worth it sih dgn hrg tiket 50k.
Hewannya mgkn krg byk ya. Krn areanya ga begitu luas juga. Ada bbrp show, trmasuk lumba2. Lokasi gampang di tuju. Trus pinggir pantai ada cafe ala2, bagus si. ",tegal deket worth it sih dgn hrg tiket 50khewannya mgkn krg byk ya krn area ga luas bbrp show trmasuk lumba2 lokasi gampang tuju trus pinggir pantai cafe ala2 bagus si,positif,positif,positif
"Sekarang tiket masuk 50rb sudah termasuk voucer makan 10rb.tempatnya sekarang tambah bagus, cuma gk suka sama pelayanan tempat makan, udah antriannya lama, waktu pas udah giliran, eh ternyata habis. Jd mending kl kesini bawa bekal sendiri aja, lebih hemat.",tiket masuk 50rb voucer makan 10rbtempatnya bagus gk suka layan makan udah antri pas udah gilir eh habis jd mending kl kesini bawa bekal aja hemat,positif,positif,positif
"Bagus sih tempatnya buat keluarga ya, apalagi yg punya anak kecil. Jadi kalo kesini bisa lihat dolphin show, pertunjukkan burung pemangsa, juga banyak binatang yg bisa dilihat. Bisa juga main2 di pantai ya, ada beberapa stand makanan juga, ",bagus sih tempat keluarga ya yg anak kalo kesini lihat dolphin show tunjuk burung mangsa binatang yg main2 pantai ya stand makan,positif,positif,positif
"Keren mantap..
Hanya perlu di tambah tampar sampah saja..
Kmren saya mau buang sampah jauh..",keren mantaphanya tampar sampah sajakmren buang sampah,positif,positif,positif
Mantap,mantap,positif,positif,positif
Bersiiih... anak anak suka... kalau pagi atau sore hari bisa main ke pantai.. saat itu saya pas jam dhuhur..,bersiiih anak anak suka pagi sore main pantai pas jam dhuhur,positif,positif,positif
Blm dibuka tempatnya,blm buka tempat,positif,positif,positif
"1 tiket buat 2 tenpat,  mini zoo dan pantai, gak terlalu ramai jadi nyaman bersama kluarga",1 tiket 2 tenpat mini zoo pantai gak ramai nyaman kluarga,positif,positif,positif
"tiket masuk terusan, ada pertunjukan lumba², aneka satwa, dan burung pemanasan, toilet bersih, suasana nyaman..",tiket masuk terus tunjuk lumba aneka satwa burung panas toilet bersih suasana nyaman,positif,positif,positif
Mantappp,mantappp,positif,positif,positif
"Mantap, langganan klo mudik ????, parkir luas nyaman adem",mantap langgan klo mudik parkir luas nyaman adem,positif,positif,positif
Tempat wisata keluarga,wisata keluarga,positif,positif,positif
"Bagus dan cukup menarik
Semoga  tahun depan lebih menarik",bagus menariksemoga tarik,positif,positif,positif
"Tempatnya sangat direkomendasikan buat ngisi liburan bersama keluarga, pokoknya gak rugi deh wisata ke SAFARI BEACH JATENG Batang..",tempat rekomendasi ngisi libur keluarga pokok gak rugi deh wisata safari beach jateng batang,positif,positif,positif
Paket wisata hemat. Satu lokasi dengan 2 destinasi (mini zoo dan pantai). Sebelum masuk kawasan Safari Beach ada tiket Rp5.000/orang. HTM Safari Beach sendiri bisa dibeli online atau di tempat Rp.50.000/orang + Rp.10.000 untuk parkir. ,paket wisata hemat lokasi 2 destinasi mini zoo pantai masuk kawasan safari beach tiket rp5000orang htm safari beach beli online rp50000orang rp10000 parkir,positif,positif,positif
"Bisa disebut Taman Safari Mini, atraksi andalannya Dolphin. Untuk koleksi hewannya tidak banyak. Lokasinya di pinggir pantai, selain bs melihat koleksi hewan, juga bs bermain di pantai. Malam hari juga ada atraksi",taman safari mini atraksi andal dolphin koleksi hewan lokasi pinggir pantai bs koleksi hewan bs main pantai malam atraksi,positif,positif,positif
"Kebun binatang mini ini sangat cocok untuk liburan keluarga, tempatnya deket dengan pantai",kebun binatang mini cocok libur keluarga tempat deket pantai,positif,positif,positif
"Lumayan lah sesuai dengan harga tiketnya... saran untuk shownya ditambah dan koleksi bintang, mungkin jalan ygbtanah bisa dibenahi",lumayan sesuai harga tiket saran shownya tambah koleksi bintang jalan ygbtanah benah,positif,positif,positif
Bagusss,bagusss,positif,positif,positif
Menghibur,hibur,positif,positif,positif
"Recommended...
Pantainya bersih, pegawainya ramah... Pertahankan.. atau ditingkatkan lebih bagus lagi lebih baik..",recommendedpantainya bersih pegawai ramah tahan tingkat bagus,positif,positif,positif
Puas bgt. Tempat tertata rapi. Nyaman. Pas buat edukasi anak.,puas bgt tata rapi nyaman pas edukasi anak,positif,positif,positif
"Tempat luas, parkir juga luas...
Banyak kedai jajanan..",luas parkir luasbanyak kedai jajan,positif,positif,positif
"Tiket masuk dewasa / anak 50rb /orang. + 10.000 untuk mobil. Di depan pas masuk 5000/orang. Terus bisa liat pertunjukan sesuai dengan jadwal yang ada. Untuk makanan, biayanya terhitung lumayan tinggi dengan rasa yang cukup pas. Bisa bermain ",tiket masuk dewasa anak 50rb orang 10000 mobil pas masuk 5000orang liat tunjuk sesuai jadwal makan biaya hitung lumayan pas main,positif,positif,positif
recomended utk wisata keluarga,recomended utk wisata keluarga,positif,positif,positif
Recomen buat efukasi anak,recomen efukasi anak,positif,positif,positif
"Aksesnya mudah parkir luas untuk HTM 50ribu weekday maupun weekend sudah termasuk dolphins show dan voucher makan 10 ribu, fasilitas lengkap toilet lumayan bersih mushola juga luas, sayang untuk kandang satwa dan sekitarnya kurang rapi dan ",akses mudah parkir luas htm 50ribu weekday weekend dolphins show voucher makan 10 ribu fasilitas lengkap toilet lumayan bersih mushola luas sayang kandang satwa rapi,positif,positif,positif
"Tujuan utama kesini nonton atraksi lumba lumba, lumayan view pinggir pantai dan ada fauna lain disana juga",tuju utama kesini nonton atraksi lumba lumba lumayan view pinggir pantai fauna sana,positif,positif,positif
"Destinasi pantai yang diremehkan, wajib dikunjungi.",destinasi pantai remeh wajib kunjung,positif,positif,positif
Yess !!!,yess,positif,positif,positif
Taman edukasi untuk mengenal satwa yg nyata,taman edukasi kenal satwa yg nyata,positif,positif,positif
"Biaya masuk per orang 50rb, parkir mobil 10rb.
Dengan biaya 50rb tsb, kita bisa melihat kebun binatang dengan jenis yg cukup banyak, kemudian melihat pertunjukan burung, pertunjukan aneka satwa dan yang ",biaya masuk orang 50rb parkir mobil 10rbdengan biaya 50rb tsb kebun binatang jenis yg tunjuk burung tunjuk aneka satwa,positif,positif,positif
Tempat asik untuk liburan dan edukasi anak-anak. Sangat nyaman juga lokasinya,asik libur edukasi anakanak nyaman lokasi,positif,positif,positif
"ada bonbin dan pantai
ramah anak2
bersih",bonbin pantairamah anak2bersih,positif,positif,positif
"Baru lihat ...Gedung loketnya baru dan diseb Utara parkiran ada banyak tempat duduk dipinggir pantai, tersedia jg berbagai makanan dan ada suara musik dan sore itu ada live musik akustik, asyik suasananya bagi yg suka keindahan alam.",lihat gedung loket diseb utara parkir duduk pinggir pantai sedia jg makan suara musik sore live musik akustik asyik suasana yg suka indah alam,positif,positif,positif
"Mau liburan bersama keluarga? disini merupakan salah satu tempat yang recomeded. Lokasinya berada di area pantai sigandul kab. Batang, HTM 50rb saat weekand (juli 2022), parkiran yang sangat luas, pengunjung dapat menyaksikan mini safari, ",libur keluarga salah recomeded lokasi area pantai sigandul kab batang htm 50rb weekand juli 2022 parkir luas unjung saksi mini safari,positif,positif,positif
"Semoga semakin berkembang ya..
Kritik & saran: kaca yang dibagian orangutan buram sekali, tolong dibersihkan / diganti baru biar pengunjung lebih enak lihatnya ?????? ",moga kembang yakritik saran kaca bagi orangutan buram tolong bersih ganti biar unjung enak lihat,positif,positif,positif
Taman safarinya bagus dan terawat. Pantainya juga bagus. Hanya saja harga makanan yang dikelola oleh pengurus mahal sekali jauh diluar harga pasar,taman safari bagus awat pantai bagus harga makan kelola urus mahal luar harga pasar,positif,positif,positif
"Hiburan anak dan orang tua,istimewa ???? ",hibur anak orang tuaistimewa,positif,positif,positif
Area edukasi dan enak buat nyantai,area edukasi enak nyantai,positif,positif,positif
"Tujuan wisata strategis di pantura. Lokasi di kota batang. Taman safari mini dengan tarif terjangkau. Fasilitas bagus, bersih, lengkap dan nyaman untuk keluarga. Selalu menantikan dolphin shows jika kesini.
ps : debit air perlu ditambah.",tuju wisata strategis pantura lokasi kota batang taman safari mini tarif jangkau fasilitas bagus bersih lengkap nyaman keluarga dolphin shows kesinips debit air tambah,positif,positif,positif
"Wajib singgah ni,",wajib singgah ni,positif,positif,positif
Pas lagi rob,pas rob,positif,positif,positif
Mantap,mantap,positif,positif,positif
"Walapun masih banyak yang harus dibenahi dan renovasi tempatnya, overall bagus dan menyenangkan liburan disini bareng keluarga. Melepas kerinduan ke taman safari bogor yang terlalu jauh, plus dapat hiburan pantainya.",walapun benah renovasi tempat overall bagus senang libur bareng keluarga lepas rindu taman safari bogor plus hibur pantai,positif,positif,positif
tempat bagus ada pantainya juga ada atraksi dolpin yg pinter2 dan hewan2 macamnya lumanyan banyak,bagus pantai atraksi dolpin yg pinter2 hewan2 macam lumanyan,positif,positif,positif
"Bersih, ramah, edukatif",bersih ramah edukatif,positif,positif,positif
"Indah, asri, bersih.... Cocok bersafari bersama keluarga Tanpa jauh² cukup di batang jateng.",indah asri bersih cocok safar keluarga batang jateng,positif,positif,positif
pilihan rekreasi di pantai utara jawa tengah,pilih rekreasi pantai utara jawa,positif,positif,positif
"Bagus, sekarang jd tambah rapi",bagus jd rapi,positif,positif,positif
