content,score
Moga bisa membantuku boss,5
Semoga bisa dapat pekerjaan lewat jobstreet,5
Ok,4
"Cukup membantu, dan user interface yang sederhana membuatnya nyaman digunakan.",5
Bagus dan membantu,5
Good,5
Sangat membantu,5
Sangat bagus👍,4
Cukup bagus .tapi kadang masih lambat refresh,5
"Validasi email selalu gagal, padhal email saya tetap dan tidak diganti ganti, akibatnya tidak bisa melamar kerja tidak bisa melakukan apa2",1
Ok,5
Ok,5
Mantap,5
o💪😍 9 .,1
Good verry well verry good afternoon,4
Bagus,5
Bagus dan bermanfaat,5
Mantap,5
Mohon pihak JobStreet memberikan opsi di aplikasi untuk melapor loker fake/menipu. Agar pencari kerja dapat melaporkan akun yg menyalah gunakan platform.,3
Semenjak download dan cari kerja di jobstreet sampe sekarang gak ada 1 pun lamaran yg di terima,5
ok,4
Impormasi dan respon sangat cepat,5
Mudah untuk mencari pekerjaan,5
Bes oktimal,5
Mantap,5
Mudah2an diterima. Amin,5
Mudah2xx ada ya tembus cv saya,4
Ok,5
"Terbaik poko nya cuma sayah blm pernah dapet panggilan kerja dri dulu sampe sekarang di aplikasi inih tpi sayah bkl berusaha mudah""han dapet di tahun inih",5
Membantu sekali,4
Mempermudah kita dalam menjangkau lowongan pekerjaan,5
Top,5
BAgus,5
Dengan adanya platform pencarian kerja seperti jobstreet amat sangat banyak teman dan rekan seperjuangan saya yang mendapatkan pekerjaan sesuai dengan fassion mereka. Semoga kedepannya dengan adanya platform jobstreet ini dapat membantu mengurangi angka pengangguran serta mempermudah untuk para pencari kerja. Goodluck dan sehat selalu untuk para teamwork jobstreet. I love you all 🥰,5
Baik sekali,5
Good,5
Semoga bermanfaat,3
Ok,4
Cara mudah melamar kerja jaman milenial,5
"Secara keseluruhan bagus. Namun, kalau bisa tambahkan feature filter berapa tahun experience yang dicari.",5
Cukup membantu,5
Sumpah lemot banget. Beda bgt sama versi lama.,1
Bagus sekali,4
Good and easy for apply,5
"Emang Paling Parah Ini Aplikasi Berkedok Pencaker Eh Ujung Ujungnya Di Seret Ke Yayasan PT.KTT Yang Di Pulo Gebang Interview Nya Kayaknya Meyakinkan Dengan Upah Yang Sekian Dan Sekian Tersedia Sragam Ini Dan Itu Ujung Ujungnya Suruh Bayar Member 1,5 Juta Dan Yang Mirisnya Lagi Karena Domisili Saya Di Tangerang Saya Di Tempatkan Di Tangerang Dan Saat Berada Di Kantor Tangerang Pekerjaan Yang Di Berikan Tidak Sesuai Dengan Yg Di Janjikan Dan Malah Jadi OB Dengan Gaji 1,5 Juta Dan Bukan UMR",1
ini kok bisa bisa jadi server philippine,2
Very useful app,5
Sangat membantu,5
Lumayan membantu,4
Gudd app cause easy way to use,5
Semoga saya mendapatkan pekerjaan,5
Simpel mudah,5
Nice,5
habis update malah jadi bermasalah.. notid muncul saaat buka aplikasi..coba lagi sesaat..ini sdh berapa hari bgini.. riwayat lamaran hilang juga.. asswwwww,1
Semoga bermanfaat dan lowongan pekerjaan nya bs dipercaya,5
Sangat Bermanfaat,5
Aplikasi yang sangat membantu sekali untuk mencari banyak peluang kerja dan terupdate,5
Updtodate new jobs,5
Kanapa setelah di update gagal loading terus??,1
"Saya belum pernah sama sekali dapat pekerjaan,melalui aplikasi ini padahal sejak 2014 sy menggunakannya.",3
Dari dulu apk yamg sangat bagus,5
Mantap,5
Bagus,5
"Saya mau tanya ko ada aplikasi jobstreet dan jobstreet express, bedanya apa mana yang resmi. Dan ini beda apa sama , tolong jawab.",4
Mantap,5
Good,5
Setelah update tidak bisa buat lamar kerj,2
"Sangat membantu, tpi tolong di perbaiki lagi sering lemot",3
Ok aja tinggal leletny,5
Bagus,5
Niceee,4
Bagus..,4
Good,5
Good,5
Aplikasi cukup baik dan membantu caker disini Cepat download dan bersabar semoga ada rezeki disini,4
Sangat membantu untuk mencari lowongan kerja..mantaaaap,5
Cepat dan mudah semoga bermanfaat untuk pencark kerja,5
Memudahkan,4
"Profile lama malah g bisa dibuka, harus bikin dengan email baru... Gmana coba",1
Dulu Saya pernah bekerja di sebuah perusahaan tambang pasir besi di NTB sebagai admin. Dan saya ingin mencari pekerjaan lagi.,5
Bagus buat d gunakan,5
"Setelah update tidak bisa login. Di bilang hanya bisa negara Filipina, Indonesia tidak tersedia 😂",5
mudah dan cepat,5
Bismilah..,5
"lamar dengan mudah , sangat membantu",5
Mempermudah mencari loker.....tambahin bintang lagi kalo saya sudah d terima kerja,4
Mantap,5
👍,5
"Mohon di cek lagi bagi penyalurnya min aduh banyak penipuan, tmn saya ada yang ke tipu sudah ke lokasi dari pihak sana tidak pernah memposting lowongan di jobstreet aduh gimana si mohon di perbaiki ini cukup merugikan",1
Bagus,5
Update,4
Sangat membantu,5
"Ini kenapa selesai update ga bisa login sih, parah",1
Good,5
Sangat membantu untuk para pencari kerja,5
Suka aja,3
Bagus,5
Aplikasi sangat bagus. Bisa melihat lowongan kerja yg ga abal². Sangat bermanfaat,5
kapan saya kerja,4
Coba 3 dulu,3
Oke good...,5
Membantu sekali untuk mencari pekerjaan dan mudah untuk persyaratan nya,5
Baguuusussss,5
"baru coba beberapa hari, selagi mau pilih opsi pekerjaan yang tidak terlalu tinggi bisa cepat dapat respon untuk panggilan interview sih tapi ya kembali lagi ke kesanggupan dan kualifikasi diri untuk diterima atau tidaknya dalam bekerja 🤣",5
Aplikasi ini lebih baik dari aplikasi uang lainnya karena menawarkan gambar sehingga pelamar tidak binghung perusahaan ini bergerak di bidang apa karena sudah ada gambarnya.,4
Bagus,5
Membantu mencari pekerjaan,4
Bermanfaat bagi cari kerjaan,3
Ok dan mohon lebih banyak lg info untuk pekerjaan seputar collection,5
validasi gagal terus mau hapus akun malah gak bisa,1
Senang,4
"Aplikasi gajelas suruh validasi email gaada email masuk sama sekali udah dan suruh upload foto maksimal 20 KB, KOCAKK",1
"Update an barunya ngbug terus, gavisa edit profil.",5
Saya Diam,5
Terima Kasih sudah membantu mempermudah dalam pencarian lowongan pekerjaan,5
"Sangat membantu, walau masih harus berjuang mencari kerja",4
Udah update malah gabisa buka aplikasi,5
Oke,5
"Min, kenapa sekarang jobstreet ku gabisa samasekali dibuka ya.. layar putih doang ditungguin lama ga muncul apa2. pdhl sblmnya baik2 aja loh, udah aku coba uninstall dan download lagi tp hasilnya tetep aja 🥺",3
Tepat banyak loker sesuai yg kita harapkan. Dsb,5
SANGAT BAGUS,5
Simple dan mudah utk mencari lowongan kerja,5
"Sangat membantu walaupun saya blum mendapatkan job ,, sedang ikhtiar",5
Ok untuk parpenja.,4
Sangat membantu untuk melamar pekerjaan,5
sangat membantu untuk para pencari kerja khususnya jobseeker,3
keren,5
Good,5
Good,5
"Aku kasih bintang 5 buat jobStreet,Karena aplikasi ini sangat rekom bangeeeet",5
Aplikasi yang recommended bgt buat para pencari kerja,5
Mantap jiwa,5
Sangat membantu,5
Saya kasih bintang 4 karena masih ada masukan untuk limit apply pekerjaan 200/bulan. Hal ini bisa jadi evaluasi karena Ada baiknya jika diberlakukan unlimited untuk kami yang jobseek kami ingin apply sebanyak banyaknya tanpa batas agar segera mendapatkan pekerjaan. Mungkin boleh diinfokan mengapa aplikasi ini membatasi kuantitas apply lowongan pekerjaan. Terima kasih,4
Login aja susah,1
Okokokok,5
Sangat mudah digunakan,5
Saya sudah tf 30 rb yang berhubungan dengan cv lamsran di jobstreet tapi kok tdk ada perunjuk nya dan hasil di aplikasi nya,2
sanga bagus membantu cara mudah info loker,5
Bagus,5
"Ini apk beneran ga si. Ko ngelamar berpuluh"" kali ga pernah dapet kerja lewat apk ini.. aneh banget interview online aja ga pernah ada . Hadeh pembodohan publik kah.",1
Sangat membantu,5
Sangat memudahkan untuk mencari loker,5
Aplikasinya bagus bayak lowongan yg tersediia,4
Terima kasih,5
mudah digunakan dan cepet juga dapat info lowongannya,5
Tampilan yang enak dilihat,5
Baik,5
"LG diupgrade app nya, tp kelamaan.",1
Kenapa apply lamaran pekerjaan harus download app yang lainnya lagi? Lalu apa fungsi app ini.,1
Ok,5
Ok,5
Sangat memudahkan,5
Mantap,5
Sangat membantu,3
Semoga ada rezeki saya melalui jobstreet. Aamiin,5
"Kenapa sering banget lemon?, jadi mengulur waktu...",2
"Aplikasi hoax info minim melamar susah kirim cv gagal terus,memperkaya diri dengan aplikasi yg tidak ada fungsinya",1
Terima kasih segalanya,5
Ok,5
Baik,5
Bagus,5
"Utk lowongan nya bagus dan profesional,,,namun hasil lamaran buat saya belum ada yg nyangkut satu pun",4
Good,5
Sangat membantu sekali. Terima kasih,5
Sangat membantu dan mudah,5
Lebih memudah kan,5
Sangat membantu,5
👎,1
"Sangat mudah untuk mencari berbagai jenis pekerjaan sesuai dengan keahlian, bintangnya 4 dulu yaa kaa soalnya belum dapat pengalaman yang lebih lagi tentang kebenaran semua lowongan yang ada😊",4
Peseaaaadedda 2 NnnkQz🍮7,3
Membantu,5
Bagus,5
"Mencari dan menemukan pekerjaan sesuai dengan background, sangat bagus untuk para pencari kerja. Paparan diskripsi yang jelas dari posisi yang akan dilamar agar sesuai dengan kriteria pelamar.",5
semoga dipermudah dalam mencari pekerjaan,5
Good aplikasi dapat kan informasi lowongan pekerjaan,5
mantap aplikasi ini mempermudah segalanya,5
Cocok untuk yang nyari2 kerja nihh bukan hnya gelar s1 ajh tpi lulusan SMK pun ada,4
Good👍,3
Banyak PT ga jelas skrg di jobstreet yg ujung²nya minta duit,2
Mantap,3
Semoga saya dapat kerja melalui apk ini. God bless,5
suka aplikasi ini..suami saya dapat kerjaan dari jobstreet sampai sekarang Alhamdulillah.. semoga saya juga dapat segera pekerjaan,5
Membantu,5
Good job,5
Bismillah komisaris,5
Apakah ada member prorioritas,1
Blm dpt kerjaan dri aplikasi ini semoga cepet dpt ya amin,4
Terbaik,5
Apply lamaran dengan mudah dan sederhana,5
Tolong dong aplikasinx diperbaiki. Knpa tidak bisa dibuka smpai tgl 10 agustus 2022??? Lah kan skrg udh 2023 bulan oktober gmna sichh🤦🏼‍♀️. Gk jelas,5
Sangat Membantu,5
Kenapa setiap melamar harus di alihkan ke aplikasi lain? Jobstreet kurang memadai kah?,1
Tidak berguna. Mending di olx.. Setiap lamar dsini gak pernah ada yg respone,1
Ketika butuh informasi loker cepat didapat infonya,5
"4 bintang mungkin itu baik, pengalaman sy sih selama menggunakan aplikasi ini belaum pernah mendapat panggilan kerja. Kalau sy sampai mendapat pekerjaan di sisni sy kasih 5 bintang.",4
Impossible,5
Mntap,5
Good sangat membantu,5
"Gatau sekarang apk nya gabagus, lamar sekarang malah di arahkan ke apk lain Intinya gak sebagus sebelumnya",1
Bagus,5
"Parah ni aplikasi, selesai update malah kebanyakan loading, dan cukup lambat. mau ngecek CV yg udh di upload aja gabisa, malah di suruh install aplikasi pengecek dokumen, padahal udh ada, mau pindah tab menu aja loading yg cukup lama, padahal device sangat mumpuni. versi kemaren kayanya ga gini gini amat.",1
"Notifikasi telat ga jelas, aplikasi ghosting karena pekerjaan yg di iklankan seperti tidak pernah di check.. Hah payah!!",1
Keren,5
Bagus..banyak sekali loker.,5
Good,5
Bagus banyak loker untuk kita yg membutuhkannya,5
"Sangat membantu untuk orng"" pengangguran",5
Good,5
Sangat membantu lowongan pekerjaan,5
"ga nyaman selalu eror,banyak penipuan.dan tolong hapus akun saya.thanks",1
"Saya kasih bintang 4 dech...masuknya mudah, moga hasilnya bagus dan memuaskan, salam sukses",4
"Dari sekian banyak loker, belum pernah satu pun ada panggilan, dari notif aplikasi nya sih di terima tapi tidak ada kabar lanjutan. Jadi apa maksud dari notif diterima itu?",2
Aangat membantu untuk mencari pkerjaan yang kita inginlan,5
Ok,5
Sangat membantu untuk pencari kerja,5
Good application,4
Semoga ada yg mau Nerima saya di sini karna cari pekerjaan susah sekali,5
Apikasi membantu untuk para jobseker,5
Saatnya ucapkan good bye pada aplikasi ini ? 😓 uda gabisa dibuka,5
Membantu dalam mencari pekerjaan yang tepat untuk posisi yang di inginkan,5
Sangat bermamfaat bagi pencari pekerjaan,5
Maaf min kok apk aku ngga bisa ya,2
"Sangat membantu,..",5
Saya kasih 3 bintang ajh dlu,3
Mengesankan dan membantu,5
Di coba dlu,4
Ok,5
adanya aplikasi ini menjadi mudah untuk mencari pekerjaan.,5
Sangat baik,4
"Setidaknya mudah untuk dijadikan wacana, sekalipun belum kelihatan hasilnya. Tapi, semoga ini mampu menjadi perantara teman-teman bertemu dengan pekerjaan sesuai yang diharapkan.",4
"selalu mendapatkan pekerjaan dari sini, cuman prosesnya menunggunya sedikit lama.",5
Sangat membantu,5
Membantu pengagguran,3
Banyak perusahaan yang meminta uang,2
Sangat membantu,5
"kenapa ya ada keterangan ""aplikasi tidak tersedia 28 oct 2023""",1
Mantap banget,5
Ok,4
Semoga bisa membantu,5
sangat membantu dalam mencari pekerjaan bagi yang belum mendapatkan pekerjaan download aja ini sebulan pasti dapet job di jamin,5
kastiwi,5
Sangat membantu utk mencari lapangan pekerjaan,5
Terbaik,5
Sangat membantu ketika mencari kerja,5
Very good,5
Sampai saat ini belum ada perusahaan yg terima cv saya,3
Good,5
Ok,5
sangat membantu,4
👍,5
Sangat membtu untuk solusi mencari pekerjaan,5
Keren job portalnya Mudah menjangkau dan banyak pilihan lowongan,5
Apa bener bsok Sabtu apk ini bakal ilang selama nya dari Gugel play store dan ap store ... Kalo bener ini sangat disayangkan ... Smoga tidak tutup permanen,3
bagus,5
Mantul,5
Bgus,4
Sangat membantu sekali,5
Ketika semua jadi mudah nyari kerja lewat aplikasi inj,5
Sangat membantu cuma lamaran saya blom adavyg meresponse positif ke jenjang diterima,5
Aplikasi ini sangat membantu untuk mencari lowongan pekerjaan dan sukses slalu untuk aplikasi JOBSTREET.,5
Sangat membantu,5
Mantap,5
Memang Jobstreet Mantap Top Gandos Markotop...terima kasih Jobstreet sudah bantu saya untuk lowongan kerja ini...semoga Maju dan Sukses selalu untuk Jobstreet..,5
Semoga berkah aminn ya robb,5
Terimakasih good jobs,5
Sangat mudah,4
Ok,4
"belum ada yang menerima lamaran saya, apakah jobstreet bisa mensukseskan saya sebagai staff di perusahaan (kontraktor) terimakasih",3
bagus,4
Membantu mencari pekerjaan,4
Berkat jobstreet udh dpt kerjaan baru. Dan sblm nya beberapa kali dpt panggilan interview dalam sebulan cakeppp parah,5
Mantap,4
Memuaskan,5
"Ga pernah dapat panggilan capek"" Ngelamar aja",1
Lebih memudahkan saya mencari pekaerjan yang saya sukai,5
Good,5
Bagus banget,5
Good,5
"Hingga sampai saat ini 26/10/2023 aplikasinya sedang tidak dapat dibuka/di gunakan, apakah sedang maintenance?sampai kapan?",5
Thank,5
"Tolong dong ditindak lanjuti lebih cermat lagi, masa banyak banget loker penipuan",1
"Tidak membantu sama sekali, tidak pernah ada kelanjutan jelas nya",1
cepat respon,5
"Mantap, sangat membantu, terimakasih, sukses selalu",5
BANYAK PERUSAHAAN PALSU!! PENIPUAN!! KOK BISA YG SEPERTI ITU KERJA SAMA SAMA JOBSTREET??? SANGAT MERUGIKAN!!,1
Sangat bagus,5
Apk nya bagus,5
👍👍👍👍👍👍👍👍👍,5
Nice application,5
Berguna dan bermanfaat,5
Lebih di saring lgi biar kgk ad penipuan,4
Sanagat memudahkan dalam.melamar pekerjaan,5
Saat ini membantu untuk yang lagi cari pekerjaan sesuai bidang yang diminati.,5
Terima kasih,5
Bermanfaat bnget,5
Sangat membatu informasi,5
"Aplikasi yang sangat saya sarankan untuk pencaker semua. Kini mendapatkan informasi lowongan kerja sangat mudah dan terdapat berbagai beberapa tawaran kerja yang compatibel. Terus tingkatkan dan kembangkan fitur"" yang lain ya jobstreet.",5
Emang bagus apk nya,5
Ok,5
Sedikit membantu,5
Alhamdulillah Dengan apk ini semakin mudah mendapatkan info open recruitment,4
"Tolong di update lagi utk area pencarian lokernya jangan all jakarta semua,kalo bisa per wilayah sesuai yang dekat dengan domisili pencari kerja.contoh dki jakarta ada 4 wilayah selatan,utara,timur,barat. Begitu juga yg diluar jakarta seperti jawa barat ada beberapa wilayah sesuai dengan kota nya masing2 area. Dan di saring lagi jika ada perusahaan yang hoax mencantumkan loker,diwajibkan yang real loker. Terims kasih!",5
Jos,5
"semoga bermanfaat amanah selalu, menjadi jendela setiap orang 🙏",5
sangat membantu,5
Mantaaaap sekali,4
Sangat mwmbantu sekali,5
Good,5
Keren sangat membantu,5
Good,5
Mantap,5
Mantil mantap betil,5
Sangat membantu,5
Saya bisa melancari job di situs ini,5
"minta tolong admin memberikan saran,kalau CV sudah dilihat oleh perusahaan,perusahaan tsb WAJIB memanggil kandidat untuk tahap selanjutnya.jadi jangan terkesan memberi PHP.terimakasih",3
Sangat bermanfaat,5
Urusan menjadi mudah...jika saya dapat pekerjaan saya akan beri 5 bintang,2
Bagus dan membantu,5
Mantap Bosque,5
Loker update,5
Sangat mudah dan simple,4
Mantap membantu,5
"kenapa uda install tetapi yang terbuka hanya warna putih, tanpa ada tulisan sama sekali (blank).. Saya sudah 5x install tapi tetap blank putih aja",1
Moga bisa cpt2 dapat pejerjaan,5
Sangat mantap,5
Sangat membantu thanks jobstreet,5
ok,5
"Kenapa aplikasi tidak bisa dibuka ""Kami mengambil langkah pertama untuk menghadirkan peningkatan bagi anda aplikasi tidak tersedia hingga 5 am, thu 10 agustus 2022,maaf atas ketidaknyamanan""",2
Kok apk jobstreet tidak bisa di buka,5
Ini kenapa yaa aplikasi tidak tersedia sampai agustus 2022 padahal kan udah 2023???mohon konfirmasi nya,3
Semoga saja lewat ini saya dapatkanpekerjaan kembali,4
Sangat membantu ketika mencari lowongan kerja,4
Sangat membantu dalam hal mencari lowongan pekerjaan,5
Terbaik memberikan informasi lowongan pekerjaan,5
Bagus dan cukup membantu,4
Good,5
Sangat bagus,5
Mantep langsung dapet kerja,5
Sangat membantu,5
Semoga saya cpt dpt kerjaan amin,5
"Saya melamar kerja melalui jobstreet, dan sekarang saya keterima kerja.",5
Membantu dalam mencari pekerjaan yang relevan dengan latar belakang pendidikan dan pengalaman,4
"Mau tanya min, ada notif tgl 28 oktober tidak tersedia. Apakah ini karena ada perbaikan atau sudah dihapus aplikasinya ?",5
Sangat membantu untuk pencarian kerja,5
Ok,5
ok bgt,5
Good wish me luck,5
Sangat membantu dalam memperoleh kesempatan dalam berkarir,5
Maju terus..,5
Terima kasih jobstreet. Yang telah membantu saya untuk mengetahui berbagai info lowongan pekerjaan..,5
Apk memudahkan untuk melamar,5
"Kenapa di aplikasi saya ada tulisan, aplikasi tidak tersedia tgl 28 okt 2023?",3
Sudah banyak bantu saya.terima kasih,5
Belom ada pengalaman keterima kerja dari jobstreet sih tapi semoga dapet deh dicoba terus,5
