userName,at,content,text_tokens_stemmed,Label,Label NB,Label SVM
Pengguna Google,2024-09-13 12:11:22,minta tolong ini tokped waktu krim terlalu cepat mohon di perpanjang syang banget udah di paking karna batal ggal krim,tolong tokped krim cepat mohon panjang syang banget udah paking karna batal ggal krim,positif,positif,positif
Pengguna Google,2024-09-13 10:47:25,"Makin kesini aturan semakin memberatkan seller, masa iya terima orderan tgl 13 harus segera dikirim tgl 13 jam 23.59 . Jika pas pesanan lagi banyak ya mana mungkin bisa paking dan kirim jika waktunya terbatas. Mohon dikaji lagi aturannya min.",kesini atur berat seller iya terima order tgl 13 kirim tgl 13 jam 2359 pas pesan ya paking kirim batas mohon kaji atur min,negatif,negatif,negatif
Pengguna Google,2024-09-13 10:46:48,"Baru update aplikasi, pesanan diterima secara otomatis dan ketika pembeli cancel order tidak ada konfirmasi ke pihak seller lebih dulu seperti sebelumnya, padahal barang sudah kami siapkan tapi krn dibatalkan pembeli dan pihak tokped lgsg membatalkan saja dr sistem, kami jadi rugi dong sebagai penjual, brg yg ssdh terpotong jd tidak bisa terpakai lagi. Batas resi juga sangat sedikit, sedangkan gerai ekspedisi belum buka sblm jam 1 siang, belum lagi kalau overload input resi hrs antri disana,",update aplikasi pesan terima otomatis beli cancel order konfirmasi seller barang siap krn batal beli tokped lgsg batal dr sistem rugi jual brg yg ssdh potong jd pakai batas resi gerai ekspedisi buka sblm jam 1 siang overload input resi hrs antri sana,positif,negatif,positif
Pengguna Google,2024-09-13 10:42:00,Mantaapp sukses & lancar selalu tokopedia,mantaapp sukses lancar tokopedia,positif,positif,positif
Pengguna Google,2024-09-13 09:35:00,mudah dipelajari bagi pemula,mudah ajar mula,positif,positif,positif
Pengguna Google,2024-09-13 08:54:31,mudah semuanya,mudah,positif,positif,positif
Pengguna Google,2024-09-13 08:39:16,Jiaah...udah maen buzzer jg keliatannya ya...??? Menyedihkan sekali kondisi kalian skrg...jgn salahkan saya dan seller lainnya yg sudah kasih banyak masukan ya...ini ulah kalian sendiri ya...,jiaahudah maen buzzer jg liat ya sedih kondisi skrgjgn salah seller yg kasih masuk yaini ulah ya,negatif,negatif,negatif
Pengguna Google,2024-09-13 08:27:36,Tokopediaa seller ok,tokopediaa seller ok,positif,positif,positif
Pengguna Google,2024-09-13 03:03:45,Sebagai seller agak berat karena biaya admin naik terus,seller berat biaya admin,negatif,negatif,negatif
Pengguna Google,2024-09-12 23:54:48,TEMPAT BERBISNIS YANG COCOK CUMA DI TOKOPEDIA,bisnis cocok tokopedia,positif,positif,positif
Pengguna Google,2024-09-12 23:54:03,Puas Dan sangat membantu. Terimakasih tokopedia.sukses selalu amin🤲,puas bantu terimakasih tokopediasukses amin,positif,positif,positif
Pengguna Google,2024-09-12 22:13:50,"Aplikasi paling jelek se Indonesia, bukan nya makin maju malah makin buruk, batas pengiriman sangat singkat",aplikasi jelek indonesia nya maju buruk batas kirim singkat,negatif,negatif,negatif
Pengguna Google,2024-09-12 21:18:15,Good,good,positif,positif,positif
Pengguna Google,2024-09-12 21:17:37,Bagus gampang enakk,bagus gampang enakk,positif,positif,positif
Pengguna Google,2024-09-12 20:47:46,Bagus.. teruskan min..,bagus terus min,positif,positif,positif
Pengguna Google,2024-09-12 20:42:42,Ok,ok,positif,positif,positif
Pengguna Google,2024-09-12 20:03:50,Mantap,mantap,positif,positif,positif
Pengguna Google,2024-09-12 19:02:56,"Pembaruan kalian sangat tidak membantu seller sama sekali, setiap ada pembaruan selalu yang mempersulit atau menambah beban seller. Percuma kalian fokus ke buyer kalau tidak memperhatikan dari sisi seller. Yang ada pada males jualan di Tokopedia. Tolong di evaluasi lagi pembaruan ini : - request pick up sekarang dengan syarat penjualan yang ga wajar minimal pesanannya! - waktu proses pemesanan jadi lebih cepat, tapi proses selesai pesanan tetep lama! - potongan kalian tolong di wajarkan!",baru bantu seller baru sulit tambah beban seller fokus buyer perhati sisi seller males jual tokopedia tolong evaluasi baru request pick up syarat jual ga wajar minimal pesan proses mesan cepat proses selesai pesan tetep potong tolong wajar,negatif,negatif,negatif
Pengguna Google,2024-09-12 18:19:45,Semoga tambah membantu peluang usaha.Aamiin,moga bantu peluang usahaaamiin,positif,positif,positif
Pengguna Google,2024-09-12 17:45:06,Sangat membantu masyarakat kecil,bantu masyarakat,positif,positif,positif
Pengguna Google,2024-09-12 17:21:50,Terima kasih telah merubah hidup kami.. Salam UMKM,terima kasih rubah hidup salam umkm,positif,positif,positif
Pengguna Google,2024-09-12 16:49:56,Ok,ok,positif,positif,positif
Pengguna Google,2024-09-12 16:04:17,Sangat membantu mempromosikan produk jualan,bantu promosi produk jual,positif,positif,positif
Pengguna Google,2024-09-12 15:46:14,Menguntungkan dan mudah,untung mudah,positif,positif,positif
Pengguna Google,2024-09-12 14:01:23,Semoga jualanku laris manis aamiin cek toko pink 300,moga jual laris manis aamiin cek toko pink 300,positif,positif,positif
Pengguna Google,2024-09-12 13:58:27,Marketplace terbaik di Indonesia,marketplace baik indonesia,positif,positif,positif
Pengguna Google,2024-09-12 13:45:59,Good,good,positif,positif,positif
Pengguna Google,2024-09-12 13:32:48,"Kembali ke setelan awal, iklan topads menguras deposit karena sekrg iklan toko auto aktif, padahal saya butuh iklan produk saja sudah cukup...",setel iklan topads uras deposit sekrg iklan toko auto aktif butuh iklan produk,negatif,negatif,negatif
Pengguna Google,2024-09-12 11:48:21,gembel narik duit lama..duit duit gw mw gw tarik Lo tahan2....jualan d aplikasi Laen cepet si narik duitnya ..jualan d aplikasi elu pending klow narik duitnya 🗿🗿🗿🗿🗿🗿🗿🗿🗿,gembel narik duit lamaduit duit gw mw gw tarik lo tahan2jualan d aplikasi laen cepet si narik duit jual d aplikasi elu pending klow narik duit,negatif,negatif,negatif
Pengguna Google,2024-09-12 11:22:08,Lemot,lot,positif,positif,positif
Pengguna Google,2024-09-12 10:55:48,bagus,bagus,positif,positif,positif
Pengguna Google,2024-09-12 10:54:37,mantep,mantep,positif,positif,positif
Pengguna Google,2024-09-12 10:50:06,"tolong batas konfirmasi pesanan diperbaiki,udh bagus 2-3 hari malah dipepet jadi 1 hari,gimana kalo misalnya seller ada kegiatan tiba tiba ada barang langsung masuk dan batas pengirimannya cuma sampe jam 12 malem,juga untuk fee nya makin hari makin sadis mau jualan gmn,skrg udh untung tipis malah makin jadi pajaknya",tolong batas konfirmasi pesan diperbaikiudh bagus 23 pepet 1 harigimana kalo seller giat barang langsung masuk batas kirim sampe jam 12 malemjuga fee nya sadis jual gmnskrg udh untung tipis pajak,negatif,negatif,negatif
Pengguna Google,2024-09-12 10:16:09,mantap,mantap,positif,positif,positif
Pengguna Google,2024-09-12 10:14:27,"Makin kesini makin mempersulit penjual, estimasi pengiriman setidaknya 2 hari dong, masa masuk hari yang sama batas kirimnya juga hari yang sama",kesini sulit jual estimasi kirim 2 masuk batas kirim,negatif,negatif,negatif
Pengguna Google,2024-09-12 10:05:37,Mulai tgl 10/09 sangat jelek semenjak pembaruan layanan lgsg otomatis terima dan jangka tunggu hanya dikasih 1hri gimna klu pembelian byk pasti tidak keburu buat packing barang.. sangat kecewa sbgai seller tokped,tgl 1009 jelek semenjak baru layan lgsg otomatis terima jangka tunggu kasih 1hri gimna klu beli byk keburu packing barang kecewa sbgai seller tokped,negatif,negatif,negatif
Pengguna Google,2024-09-12 09:48:31,👍👍👍,,positif,positif,positif
Pengguna Google,2024-09-12 09:25:12,Mantabb dech. Memudahkan penjualan simpel gk ribet dan terjangkau,mantabb dech mudah jual simpel gk ribet jangkau,positif,positif,positif
Pengguna Google,2024-09-12 09:24:24,"Beuh kasus men, biaya layanan seller naik trusss, dari 4,5% ke 6,5% ini mau naik lagi ke 10% ,knpa GK sekalian naik melampaui faktur pajak Indonesia 11% tanggung amat, udah itu biaya layanan di tanggung seller lagi,di naikin harga produk pembeli menye-menye,pake iklan topads penjualan bukannya naik,malah sama aja tanpa pake iklan topads,beuhhh ngeri Tokopedia sekarang👍👍👍👍👍👍👍👍👍👍",beuh men biaya layan seller trusss 45 65 10 knpa gk lampau faktur pajak indonesia 11 tanggung udah biaya layan tanggung seller lagidi naikin harga produk beli menyemenyepake iklan topads jual naikmalah aja pake iklan topadsbeuhhh ngeri tokopedia,positif,negatif,positif
Pengguna Google,2024-09-12 09:15:02,"Makin lama makin nambah aja biaya layanan bagi seller,dlu masih 4,5% di bawah oranye naik lagi ke 6,5% langsung di atas oranye,gk lama naik ke 10% jauh di atas oranye,saran saya sekalian kasih aja faktur pajak ke pembeli tanpa melibatkan biaya layanan ke pihak seller, naik aja sekalian 11% setara dengan faktur pajak,pake iklan topads penjualan bukannya naik,malah sama aja,,,",nambah aja biaya layan sellerdlu 45 oranye 65 langsung oranyegk 10 oranyesaran kasih aja faktur pajak beli libat biaya layan seller aja 11 tara faktur pajakpake iklan topads jual naikmalah aja,negatif,negatif,negatif
Pengguna Google,2024-09-12 08:44:57,"Makin kacau, makin mahal, penerimaan pesanan otomatis tapi batas waktunya sangat mepet, sangat tidak memihak seller.",kacau mahal terima pesan otomatis batas mepet seller,negatif,negatif,negatif
Pengguna Google,2024-09-12 04:42:18,Makin ga jelas tokped makin ksni biaya potongan tambah besar seller bukan nys untung malah buntung!!mending pada pindah dah ke aplikasi sebelah yang potongan jrg naik!!,ga tokped ksni biaya potong seller nys untung buntungmending pindah dah aplikasi belah potong jrg,negatif,negatif,negatif
Pengguna Google,2024-09-12 02:33:13,Aplikasinya sering error..,aplikasi error,negatif,positif,negatif
Pengguna Google,2024-09-12 02:12:45,LOVE,love,positif,positif,positif
Pengguna Google,2024-09-12 01:48:35,Lumayan bagus dan mudah di pahami untuk para pedagang pemula seperti saya,lumayan bagus mudah paham dagang mula,positif,positif,positif
Pengguna Google,2024-09-12 01:44:35,Kok aplikasinya tidak berfungsi keluar²mulu,aplikasi fungsi keluarmulu,negatif,positif,negatif
Pengguna Google,2024-09-12 01:21:31,Sangat bagus dan cocok untuk peluang usaha,bagus cocok peluang usaha,positif,positif,positif
Pengguna Google,2024-09-12 01:13:10,"Semuanya berjalan dengan baik, cuma proses penarikan di saya tidak langsung cair, harus menunggu sampai 12 jam lebih baru masuk ke rekening",jalan proses tari langsung cair tunggu 12 jam masuk rekening,positif,negatif,positif
Pengguna Google,2024-09-11 23:09:56,Biaya potongaannya besar sekali,biaya potongaannya,negatif,positif,negatif
Pengguna Google,2024-09-11 22:45:06,Sekarang marketplace ini sudah tidak menguntungkan nya lagi 1. Biaya Layanan Naik sampai 10% 2. Banyak Produk - produk terlaris di hapus hilang secara tiba tiba. Saya sebagai seller yang sudah 5th dan punya 3 akun tetapi akhir akhir ini 3 bulan ke belakang banyak produk produk terlaris saya hilang / di hapus,marketplace untung nya 1 biaya layan 10 2 produk produk laris hapus hilang seller 5th 3 akun 3 produk produk laris hilang hapus,negatif,positif,negatif
Pengguna Google,2024-09-11 22:17:34,bagus,bagus,positif,positif,positif
Pengguna Google,2024-09-11 22:01:27,Tokopedia adalah satu-satunya aplikasi yg sangat bijak dalam menyelesaikan problem dalam transaksi. ada solusi dan diskusi yang ditawarkan. Sehingga penjual & pembeli bisa bermusyawarah dulu sebelum keputusan ditetapkan. Dan hebatnya lagi dari Pihak Tokopedia menjadi penengah dalam hal ini. layanan ini belum saya temukan di online shop lainnya. Support banget untuk Tokopedia. Salam sukses dan terimakasih.,tokopedia satusatunya aplikasi yg bijak selesai problem transaksi solusi diskusi tawar jual beli musyawarah putus tetap hebat tokopedia tengah layan temu online shop support banget tokopedia salam sukses terimakasih,positif,positif,positif
Pengguna Google,2024-09-11 21:50:20,Mantap. Dan simple,mantap simple,positif,positif,positif
Pengguna Google,2024-09-11 21:18:01,"Mengenai batas waktu pengiriman gak masuk akal, pesanan masuk malam maksimal pengiriman jam 12 siang besok harinya, sedang barang kami barang yang harus diproses lebih dari 1 jam dan kami digedung buka jam 10 pagi, belum harus prepare, packing dan sebagainya..mohon diperhitungkan ulang aturan baru ini..padahal pengiriman reguler walaupun dikirim siang tetap diproses sore oleh jasa pengiriman, parah",batas kirim gak masuk akal pesan masuk malam maksimal kirim jam 12 siang besok hari barang barang proses 1 jam gedung buka jam 10 pagi prepare packing sebagainyamohon hitung ulang atur inipadahal kirim reguler kirim siang proses sore jasa kirim parah,negatif,negatif,negatif
Pengguna Google,2024-09-11 21:11:36,Nice App,nice app,positif,positif,positif
Pengguna Google,2024-09-11 20:04:29,"Bubar saja. Beban seller tinggi banget. Waktu utk kirim pesanan juga singkat, aplikasi jg tambah parah.",bubar beban seller banget utk kirim pesan singkat aplikasi jg parah,negatif,negatif,negatif
Pengguna Google,2024-09-11 18:45:14,Best aplikasi jual beli.. simple mudah dan ringan,best aplikasi jual beli simple mudah ringan,positif,positif,positif
Pengguna Google,2024-09-11 18:17:37,"Makin kesini makin ribet,potongan gede!!!",kesini ribetpotongan gede,negatif,negatif,negatif
Pengguna Google,2024-09-11 18:13:49,"Hai Tokopedia, itu review2 baru yang bintang 5 dari buzzer ya buat nutupin komplen dari para seller.?? Elo bakal ditinggalkan seller kalo cara elo bikin aturan main semau elo kaya sekarang. 1. Batas kirim mepet. Elo pikir semua expedisi didaerah pada buka sampe tengah malem? Kadang jam 5 sore aja udah pada tutup. Elo pikir semua barang yg dijual siap kirim semua, kaya jual ciki diwarung aja. 2. Fitur COD gak bisa dinonaktifkan. Elo tau kan warga indo masih banyak yg tolol gak paham sistem COD",hai tokopedia review2 bintang 5 buzzer ya nutupin komplen seller elo tinggal seller kalo elo bikin atur main mau elo kaya 1 batas kirim mepet elo pikir expedisi daerah buka sampe malem kadang jam 5 sore aja udah tutup elo pikir barang yg jual kirim kaya jual cik warung aja 2 fitur cod gak nonaktif elo tau warga indo yg tolol gak paham sistem cod,negatif,negatif,negatif
Pengguna Google,2024-09-11 17:55:31,Good,good,positif,positif,positif
Pengguna Google,2024-09-11 17:08:56,"Yaa ampunn, biaya layanannya luar biasa mencekik. Pakai Iklan boncossss...biaya iklan disedot tp kunjungan ke toko tdk ada.",yaa ampunn biaya layan cekik pakai iklan boncossssbiaya iklan sedot tp kunjung toko tdk,negatif,negatif,negatif
Pengguna Google,2024-09-11 16:17:32,Biarkan kami jualan airsoft.,biar jual airsoft,positif,positif,positif
Pengguna Google,2024-09-11 15:51:30,Sangat membantu,bantu,positif,positif,positif
Pengguna Google,2024-09-11 15:25:49,Terimakasih Tokopedia,terimakasih tokopedia,positif,positif,positif
Pengguna Google,2024-09-11 13:05:47,Aplikasi gila.... GK ada otak.. buat peraturan masuk akal..dikirim seller seller mesin apa..bisa kirim barang secepat kilat.,aplikasi gila gk otak atur masuk akaldikirim seller seller mesin apabisa kirim barang cepat kilat,negatif,negatif,negatif
Pengguna Google,2024-09-11 12:53:56,potongan penjualan naik jadi 10% tapi pelayanan semakin hancur.. penarikan saldo penjualan sangat lama.. CS juga tidak merespon..,potong jual 10 layan hancur tari saldo jual cs merespon,negatif,negatif,negatif
Pengguna Google,2024-09-11 11:59:48,Jelek banget sat. Bubar aja bubar,jelek banget sat bubar aja bubar,negatif,negatif,negatif
Pengguna Google,2024-09-11 11:26:51,Membantu UMKM,bantu umkm,positif,positif,positif
Pengguna Google,2024-09-11 11:08:40,Sejauh ini lumayan buat jual barang yg gk kepake tapi masih normal daripada numpuk di rumah yekan meding di jual di tokped wkwkwk,lumayan jual barang yg gk kepake normal numpuk rumah yekan meding jual tokped wkwkwk,positif,positif,positif
Pengguna Google,2024-09-11 11:03:46,"Klaim asuransi pengiriman sdh hampir 2bln blm ada kemajuan kalo tdk bisa tanggung jawab jgn bikin aplikasi kita sebagai seller jualan juga bayar pajak barang kita hilang pihak apk pura"" tutup mata pada tidur mungkin adminnya makan gaji buta",klaim asuransi kirim sdh 2bln blm maju kalo tdk tanggung jgn bikin aplikasi seller jual bayar pajak barang hilang apk pura tutup mata tidur adminnya makan gaji buta,negatif,negatif,negatif
Pengguna Google,2024-09-11 10:46:57,sudah update tapi tidak bisa rubah jadwal layanan,update rubah jadwal layan,positif,positif,positif
Pengguna Google,2024-09-11 10:46:16,"Makin lama bisa jd salah satu aplikasi terbusuk. Dr pajak nya yg hampir tiap bulan naik,kurir rekomendasi yg lempar sana lempar sini,waktu konfirm yg mepet banget,auto konfirm pesanan yg masuk. Next apa lagi dah ulah nya.gak makin bagus malah makin gak jelas peraturan nya",jd salah aplikasi busuk dr pajak nya yg naikkurir rekomendasi yg lempar lempar siniwaktu konfirm yg mepet bangetauto konfirm pesan yg masuk next dah ulah nyagak bagus gak atur nya,negatif,negatif,negatif
Pengguna Google,2024-09-11 10:13:23,"Saya sebagai seller dari 2019.udah toko makin sepi biaya potongan semakin besar,peraturan baru malah di persulit.klo ada kendala lapor CS slow respon.Mau Mematikan seller2 kecil.",seller 2019udah toko sepi biaya potong besarperaturan persulitklo kendala lapor cs slow responmau mati seller2,negatif,negatif,negatif
