content,score
"APLIKASI ANJENG.. DEVELOPER GK BECUS KERJA.. ADMIN NYA BAPERAN KYK ANAK ALAY.. APLIKASI PERMAINAN ORANG DALAM GK BSA DIPERCAYA.. HARGA NAIK APLIKASI CRASH, BISA BELI GK BISA JUAL.. JANGAN DOWNLOAD ATAU UANG ANDA HILANG.. REKENINGKU GK PANTAS JADI APLIKASI PERDAGANGAN CRYPTO.. APLIKASI GAGAL..! Bappebti dan Kominfo harus mencabut izin perusahaan gagal ini.. Sangat merugikan..!",1
"Parah banget giliran naik gak bisa jual, giliran turun jauh baru bisa jual. Bikin rugi",1
Tambahin juga dong e-wallet DANA,3
Mencoba pakai rekening ku... Tiga dula aja bintang nya,3
"Giliran udah naik coinnya malah gak bisa di jual, KECEWA!!",1
"Parah.,grafik jalan,trade nya mati.😒",1
Saya sudah beberapa kali withdrawal dan deposit selalu bermasalah.. saya chat admin d telegram tidak d respon... Sangat mengecewakan,1
Sudah mulai membaik,1
"Kenapa tiap harga up,nggak bisa jual?",1
"Kalau harga naik tinggi Kanapa susah transaksi atau trading Anehnya harga jalan ,volume jalan Setan kah yg transaksi ???",1
"Tolong kembalikan minimal deposit e wallet 10k dong,para pemula pengen kayak gitu,walaupun dikit fikut kan lama lama banyak,tolong kembalikan minimal deposit nya jadi 10k",1
Mengecewakan sekali,1
Aplikasi lelet!!,1
Up,5
"sistem mendeteksi akun anda didevice lain,gara"" ke reset hpnya jadi kaga bisa balik lgi akun saya,tolong ini gimana?saya juga sayang masih ada banyak saldo saya",2
Ok banget,5
ok,5
"pending order terus, saya butuh transaksi cepat! ini nunggu berhari2 keburu arb yaampun.tolong ya diperbaiki, transaksi kalo bisa hanya sekali klik langsung beres, gaperlu nunggu pending order.",1
Pintu sangat mudah dan paling pantas untuk pemula,5
Like it,5
semoga kedepan nya menjadi finance e-commerce terbaik di dunia👍,5
"rugi 2000 trx,barusan saya dari aset tf ke rekeningku gk ada,biasanya lancar2 aja,sayang kalau di rupiahkan 850.000",1
Bagus,5
Tampilan bagus lengkap indikator MA dan Bolinger band jika pakai HP trading.mantap.deposit dan wd cepat gk pake lama.bagus ni aplikasi,5
Aplikasi bagus.tampilan lengkap ada MA dan bolinger band jika pakai mobile trading.penarikan dan deposit juga cepat.👏👏👏👏,5
aku deposit dogecoin belum masuk2 gimna ini?,1
mantap,5
"User interfacenya oke, user friendly dan mudah dimengerti. Cuma mungkin karena app baru jadi server gangguan karena overload. Transfer untuk BCA tolong diadain lagi biar memudahkan untuk transfer",5
Saran saya tambah coin polkadot dan SFI di rekeningku,5
Sangat bagus,5
Nyoba,3
"Katanya udah bisa verifikasi, tapi nyatanya sampe sekarang belum bisa juga gimana sih ini aplikasi. ga bisa verifikasi tapi bisa deposit, dana mau di tarik malah nyangkut",1
Baik,5
G bagus g dapat bonus Hem...,1
semoga makin lancar,5
"Lumayanlah sekarang,,cuma sering MT aja..bikin kesal..wkakaka",5
Mantap rekeningku. Com,5
"Adain fitur chat room lah, kaya aplikasi sebelah",3
simpel dan bagus sekali,5
"Apa kah hrs update "" mulu :V pindah ke server lain yak tpi dah ke isi juga :V",1
good,5
Okk,5
Mantul,5
Good app,5
"Minimum transaksi 10.000 itu sudah paling bagus menurut saya, 30.000 itu terlalu besar",1
"Mantul, app ini jual bitcoin tdk ribet dan gampang monitor harganya",5
Thanks semoga berkah amiinn...,5
"Saya sudah topup sudah 2 minggu belum masuk juga, saldonya masih tetap 0 sampai sekarang.",1
Lumayan membuat,4
Ptofit terus mantap,5
Disaat saya sedang ingin menjual karna ada keperluan dan lagi tinggi selalu susah disaat deposit sangat cepat tolong di perbaiki sangat jauh dari yg sebelah,1
Sip lh 👍👍👍,5
"Bagus sih , tpi naik turun x lama banget, jdi aku kasih bintang 3 ajh dlu",3
Mantap 🙏,5
Sdh bgs nih reku ..sukses terus..,5
Good,5
Klo ngirim lama banget,1
Mantap,5
Apakah disini tidak ada Xmr?? Klo bisa di adain karena termasuk penting..,5
"the best app,trade,...and bank coin.by Richards. Padang",5
Yg ngeluh saldonya dikit kali,5
Beberapa Candle stik suka telat,4
Udah update udah bagus,5
Good,2
Saya suka dengan Rekeningku,4
Aplikasi mantap,5
Selama trading lancar WD jg lancar ...so far so good,5
Seng penteng hepyyyyyy,5
Ok,5
saya beri 3 dulu sbb punyaq bermasalah g bisa dibuka,3
mantap,5
Mantap,5
Top markotop,5
Bagus aplikasinya...cuma adminnya terlalu mahal,5
Sangat membantu bgt aplikasi ini. Apalagi buat pemula seperti saya sangat mudah dipahami,5
keren,5
Bagus,5
"Tolong, biaya admin terlalu besar, 6-7rb gapapa lah. Ini 15rb asw",1
👍👍,5
Kenapa nggak bisa di update nih....,3
👍,5
"Woyyy yg kasih bintang 1 gk adaa akhlak emangg. Wajar maintance, itu kn gara2 membludaknya member baru yg join. Dasar..... Hargailah mereka, tidak mudah untuk memperbaiki sistem ini. Terimakasih admin.",5
Sampai saat ini tetap terbaik,5
I like,5
Sangat mudah dan simple transaksi di rekeningku.,4
Sangat baguss,5
Membantu,5
Msh ok,1
"Bagus, murah, dan harus ditambah lagi coinnya",5
bagus,5
Nanti saya ubah review nya kalo udah ada perbaikan,4
Mantap. Exchanger sekaligus tempat beternak cryptocurency terbaik di Indonesia saat ini.,5
Semoga ga MT trus,4
Is the best,5
Mantap semoga semakin maju dan go internasional terpercaya dan nyaman.,5
Mantap jaya,5
Top,5
Mntap kali,5
Terpercaya,5
Rekeningku memang joss,5
"Jadi lah yang terdepan,,bravo Rekku.",5
Bagus,5
Sangat bagus dan baik mantap saya suka Maju teruss penerus muda indonesia,5
Tingkatkan terus Rekeningku,5
Ok,5
Semoga lebih stabil setelah MT lama,4
"Sangat membantu, sederhana tapi luar biasa",5
Sangat bermanfaat,4
Mantap,5
"Rekenningku ok,",5
Mohon tingkatkan kemampuan servernya,5
Kasih bintang 5 karna kasihan,5
Sangat mudah dioprasikan,5
Mengecewakan,5
Best ever..keep it up..,5
coba dulu kebih nemuaskan mana sama yg lain,2
Mudah untuk dimengerti oleh pemula seperti sya.. Terima kasih rekeningku..,5
ga beres,1
Nyesel ngak pakek aplikasi ini dari dulu..😊,5
"Aplikasi busuk. Kebanyakan update, ngabisin kuota, Rugi yang download. Semenjak update terbaru, tidak bisa jual BTC dll, Bisa beli tapi ga bisa jual. harga pasar lagi naik malah ga bisa di jual, ga lucu kalau harga lagi turun di jual, bisa minus besar. Ga bakalan bisa untung kalau begini, giliran dapat untung malah ga bisa di jual, dasar apk gila. Selamat tinggal rekku. Bye",1
Setelah Maintenance makin mantap 👍,5
So far so good,5
"Sudah hampir seminggu nih tidak bisa di jual belikan sebagian aset , kecewa",5
Aplikasi trade terbaik Saran cuma kalo mt jng lama lama,5
Untuk smtra ksih bintang 4 dulu. Krena ada delay,4
"Setelah maintenance panjang, rekeningku lebih baik dari sebelumnya, kasih bintang 5 biar ratingnya naik lagi, selalu semangat dan semoga sukses buat team rekeningku",5
Horooorrrr,1
Sering eror.. .. Data tidak realtime dan tidak akurat di bandingkan app yg lain. Sering maintance. Sangat mengecewakan,1
"SAMPAH.. Semakin yakin kalau ini aplikasi penuh manipulasi dan kecurangan. Lemot, eror, dan maintenance nya terindikasi dibuat2. Sekarang sulit bertransaksi dengan tulisan connection time out. Dan erornya sepertinya dapat diatur untuk user yg ditentukan. Pola kelicikannya sangat jelas. Semoga ada yg melaporkan ini perusahaan karena merugikan banyak pengguna layanan..",1
Terimakasih sudah memperbaiki errornya,5
Mantap,5
"Fix saya move on dari rekeningku.. Ngeri banget Dana ratusan juta dipakai trading disini, selalu tiap mau jual connection time out.. Itu duit boss, bukan daun.. Rugi belasan jt karena aplikasix bug mlulu, tiap mau jual btc selalu connection time out, nanti harga sdh jatuh baru Bisa .. Padahal sdh 2 taon pakai aplikasi ini awalx Sgt bgs, belakangan Ini Masalah mlulu..yg msh bertahan, Selamat Melatih kesabaran anda",1
"Kl bisa dtambahin lah pilihan deposit tf bank nya, khusunya bank BCA",2
Lebih stabil smoga lebih baik untuk bisa survive kedepan nya,5
"Terima kasih rekeningku, berkatmu saya bisa belajar jual beli crypto 😊",5
bagus sekali,5
Good...market..,5
"Broker apaan nih, masa main duit gede ga boleh. Isinya cuma Connection Timeout terus, ngapain dibukanya Rekeningku ada banned id,gabisa transaksi sama sekali. Broker parah banget. Jangan main disini pokoknya, bisanya cuma orang dalam, yang boleh main duit 10jt doang. Diatas 10jt dibanned, dah ngalami 1minggu kena Connection Timeout. Padahal yang lainnya dah bisa",1
Kenapa koin Elf itu masih belum bisa di akses. Padahal itu mau saya pakai.,3
Keren dah mulai normal,5
Bagus,5
Ok,5
"Baru coba rekeningku, tampilannya enak kok gak berat. Apakah bakal seperti yang ada di review?",5
"Balikin minimum beli ke 10ribu laaah, ganggu money management aja ihhh 😠",1
"Bug ny parah ,. Klw bugg ud gx ad gw kasih bintang 5..lalu MT selesai cept kasih bintang lg",5
Sukses buat team it rekeningku,5
"Saya tau banyak yg memberikan bintang dibawah 4, padahal nyatanya aplikasi ini sudah sangat membantu banyak orang, rekeningku ini simpel dan mudah di akses, bisa bertransaksi lebih mudah walaupun orang baru menggunakannya. Terimakasih banyak pihak rekeningku sudah berusaha lebih sampai maintenance yg begitu panjang harus diambil, semangat buat semuanya. Sekali lagi saya ucapkan terimakasih untuk rekeningku yg sudah berjuang untuk memfasilitasi orang orang seperti kami. :)",5
Minimal penarikan ke e-wallet turunin jadi 10.000,5
okelah udah dibenerin,5
Ayo perbaiki lgi,5
"Sudah 2 minggu kagak masuk"" deposit saya gimn si ?",1
MT GAJELAS,5
Mantap tpi bitcoin nya naik naik turun,5
"Udah bisa min, lagi error' ternyata",5
Tadinya invest minim 10k sekarang malah naik minim invest jadi 30k,1
Makin lama makin parah. Pelayanan juga makin gak jelas! Maintenance kelamaan seperti disengaja! Sangat merugikan pengguna! Pindah ke INDODAX aja,1
"Maintenance terlama sebuah aplikasi sejenis. Penuh indikasi permainan orang dalam.harga naik maintenance,di buka pas lagi sort. Jadi keinget BO. MIRIP PEMAIN& PERMAINAN BO YANG SCAM KEMARIN",1
"Tidak merekomendasikan aplikasi ini. Ada maintenance berhari-hari nggak selesai. Aneh banget.dan pas momen harga naik. Mulai di buka saat harga balik atau turun lagi. Live chat 24/7 slogan doang.gak aktif Ini kritik perbaikan jika pingin di nilai baik, tunjukkan ini bukan kesengajaan atau indikasi main belakang",1
PARA INVESTOR YG BUDIMAN SELAMAT DATANG DI APLIKASI BIKIN BANGRUT,1
Sering maintenance,1
good team,5
MT TERODs,1
Sip mantap,5
Acc,5
"Setiap harga naik pasti maintenance, giliran harga udah turun lagi baru bisa transaksi. Payah",3
"Parah ini , susah pake dan uang klo sdh msk susah di tarik,",1
bgus,5
Keep improving..,5
"Bagus sihh mantap, cuman saran aja USDT nya adain juga dong yang TRC-20 jangan hanya ERC",4
"Hai, Rekeningku.. Ayo, bangkit dan tunjukkan performance terbaik anda di sisi trade crypto currency, untuk akses deposit & withdraw, alhamdulillah, berjalan lancar, namun pintu masuk dan keluar ke trade aset sering tidak bisa dibuka akhir-akhir ini Semoga lekas lancar jaya kembali seperti sebelumnya, terima kasih. Go go go go Rekeningku Jaya! 👍👍👍",5
Biaya serba mahal. Minimal beli 30.000 dan biaya penarikan masa 15.000 dengan tambahan 500rupiah untuk biaya sms. Malah tugi.,1
Muaangtab,5
Ok good,5
Muntep,5
"Bagus ini wallet rekeningku pengiriman cepat ,tingkatkan terus maju",5
Aplikasi bagus,1
"Lebih mudah difahami, semoga segera selesai MT All coin & token",5
Biaya penarikan dan fee pun masih terbilang mahal maaf sya uninstal,1
Woy kek mana nya.lama kali kelen buat pemeliharaan dalam pembaharuan aplikasi nya,2
Saya tadi kirim doge dari TRUST wallet ke rekening ku dari TRUST WALLET sudah sukses tapi di acunt REKENING ku doge belum masuk sampai sekarang mohon bantuannya admin???,1
"Gara-gara tidak bisa transaksi di bbrp koin saya jadi rugi besar yg seharusnya jual di harga atas malah tidak bisa dijual, kecewa!!! Ganti rugiiiiiiiii woyyyyy!!!",1
Top👍👌,5
Bismillah,5
Terimakasih,5
"Gak layak dpt penghargaan, dikit"" mt setiap hari. Ttp dl sampe beres servernya",5
Senang sekali bisa main di rekeningku app nya simple Dan mudah dipahami..,5
"Kemarin sempet maintenance yg di janjikan 1 bulan . Saya diemin ternyata cuman 1 minggu , terus di kasih profit 15% wkwkwkw . Mantaappp rekeningku",5
"Kasih 4 poin,setelag MT panjang,semoga ngk ada kejadian yg terjadi seperti sebelumnya",4
Aflikasi rusak terus / eror setiap naik 15% sehingga kami rugi karna tidak bisa menjual. Aflikasi baru baik ketika mendekati -% kami sangat dirugikan,1
"Sudah lebih dari 1 minggu ini aplikasi aneeeh, ga bisa jual dong, tolong di benerin dong sistemnya",1
"apk gila update, tetapi tetp perdagangan tidak beres,,,,, #AutoUninstal",1
culun,1
Bangke freez gk bumisa withdraw,1
"ckck semua coin fee gede, trade susah..diperbaikilah, harusnya malu sma wallet sebelah.",1
"Segera perbaiki semua masalah min, Supaya apknya bisa berjaya kembali.",5
Mantap buat nyari receh semangat rekening ku...,5
"Tolong tambahkan deposit rupiah dengan virtual acount Bank² lain dong, BNI, BRI dll",1
Kontrol terus servernya ya jangan sampe kaya kemarin lagiii oke. UI -nya udah bagus dan simple soalnya. Semangat!!,5
Mudah mudahan lebih baik setelah MT. Maju terus. Trimakasih,5
"Udahlah pindah aja ke sebelah, rugi pake RekeningKu. Gak bisa transaksi dan gak ada tanggung jawab sama sekali dari pihak RekeningKu. Apakah hanya dengan minta maaf bisa mengganti semua kerugian?? Saya rasa tidak, dan tidak ada kompensasi 👎",1
Kenapa crypto lain masih belom bisa d transaksikan?????,2
Awalnya ini apk bagus banget buat inves crypto. Beberapa Minggu kemudian ini apk maintanance cukup lama. Semoga dengan maintenance yang cukup lama ini membuat apk ini semakin bagus dan ga maintenance lagi kedepan 👍,5
"Aku suka aplikasinya, ringan.. tapi minta tolong dong segera di perbaiki koin koin yang lain",3
Investasi yg menguntungkan..,5
"Bintang 1 dulu,kalau sudah bagus di tambahin,sekarang kepala saya ada bintang7nya,soalnya aplikasi ini maintenance berhari hari....",1
"apa""an shri bbrp kali maintenance,lg naik""ny mlah maintenance duit cuk ni mslah nya..",4
UPLOAD GAGAL TERUS,1
sampah,1
Gw kira cuma gw yg ngerasa keganggu sama maintenance berkali2..ehh mampir ke sini banyak banget yg ngeluh..mending cari broker lain.. 🤣🤣🤣,1
sampai kapan maintenance terus kayak gini percuma saya punya aset tapi tidak bisa digunakan tunggu seminggu lagi klw msh gni saya pkai indodax atw yg lain aja.,1
"Mt mulu kapan beresnya, tolong wd di gratis kan",1
PERFECT!,5
maintenance yg tidak ada kjelasan,1
"Rugi pake aplikasi ini, harga lagi pump malah sibuk maintence ,cuihh",1
📢 jangan di donlot !!! Apk yg lain aja bnyak yg lebih bagus 😤😡 MT sampe 1 bulaaan cuuy...,1
Ayo semangat benerin mt nya,4
Aplikasi ini kok sepertinya Mau down... Coin2 pada mati semua... Gimana nih banyak yg di rugikan ngak???,1
Semangat reku untuk MT.aplikasi yg mudah untuk dilihat dan gunakan.,5
"gw saranin jangan download aplikasi ini ! dah seminggu saldo gw di akun gabisa di withdraw alesan maintenance lah apalah . jangan percaya endorse di youtube ! mending jangan pernah coba""aplikasi ini",1
setelah beli DOGE malah nggak bisa jual,1
Woy gimana nih maintenance nya 3 hari cuy rugi besar trader kayak kita nih,1
"Aplikasinya ko gini, ngangguan terus aset nggak bisa dijual.komplain lama responnya,mau sampai kapan nggak bisa jual aset lainnya,kapan selesai perbaikannya nggak ada penjelasan pastinya.",2
"Lumayan, tapi sering maitenance",5
Tolong kenapa maintenance terus,1
"Mau sampai kapan gan MT gini , udah seminggu lebih gaada perubahan",1
Ga bisa komen tanpa bintang kosong. Saya kasih 1 bintang.. wokwok MT nya lama banget ni .. kalau ga mampu buat bikin market Cripto ga usah jual/beli cripto lagi 🤣payah dah,1
1 bulan gak bisa jual koin.. Nyangkut nih broker parah,1
maintenence berhari hari. pelayanan lambat gak kaya di platform sebelah lainnya. cukup kecewa.,1
kyc lama banget sampe 2hari,1
Ampas,1
Aplikasi ga jelas,1
kasih notifikas dong saat orderan terjual atau terbeli,1
Kok banyak bintang satu ??,1
Hati hati ini penipuan saya korban nya duit di btc hilang di ambil order malah ke IDR hilang Ke saldo btc hilang ..dan sudah habis puluhn juta masih tidak daldo saya,1
"maintenance lama banget kemarin beberapa jam , trus skrg uda beberapa hari, gila aja sih",1
"Ayo bangkit, beri kualitas yang terbaik. produk anak negri",4
Pindah aplikasi adalah solusinya...bye!!!,1
Kalau ada bintang 0 mau aku kasih 0.... Tapi gak ada yaudah aku kasih 1 aja. Aplikasi kok kayak gini. Menyesatkan orng yg main d crypto.,1
"Gak jelas, jangan pake aplikasi ini, masih abal abal. Koin doge gua udah seminggu gak bisa dijual, alasan maintenance mulu",1
Up det teruss market masih ajj error smpe skarang gimnh ksih kbijakan dong pak tolong buka normal lagii saldo saya nyangkut,1
Tampilan aplikasi sudah bagus. Tapi sudah berhari hari maintenance tanpa waktu yang jelas kan selesai berapa lama. Menu aplikasi tidak ada news seputar uang kripto.,1
Semua Coin mati parah,1
Semoga maintenancenya cepat kelar,5
Payah apk nya,1
Kenapa lama banget maintenance nya?,1
Erorrr terussss,1
"Baru nyoba disini eh jelek bet dah blm apa"" udh mt aja .buy gabisa .sell gabisa apalagi wd .untung aja blm depo gede .yg ada ngerugiin aja .sekiranya tidak ampu atau ngrrugiin member mending tutup aja .",1
Aplikasi cacat MT gak kelar2,1
Gooodd,5
"Aplikasi sampahhhh kaga bisa jual dari Minggu kemarin, balikin duit gua woiiii",1
Saya sudah kirim pesan lewat email tapi sampai sekarang belom kunjung dapat balesan tentang login kembali ke akun saya yg dulu.???,1
unrecomended,2
"Apliasi ga bs d pake,dan sering error.ga bs d pake buat trading keburu harga bablas.",1
"Mohon maaf admin rekeningku, saya mau menanyakan, status witdraw saya tanggal 5 januari coin Celo ke wallet koin Celo indodak belom masuk masuk sejumlah -/+ 19 koin, mohon penjelasanya saya sudah menunngu tdak ada blsan..",2
untuk mengantisipasi penularan virus maka rekeningku memberlakukan lockdown selama 14 hari..dan akan dibuka setelah harga melambung tinggi.,5
"Tolong dong di bayar, sekirnya kalo bangkrut hapus aja di play store biar jelas, saldo saya nyangkut 0.01 btc Ga kuat apa bayar segitu ?",1
"Auto unistall Aplikasi ga jelas, giliran harga pada naik malah MT. Pilih bin*nce atau ind*odax aja",1
Mengecewakan ! Maintance setiap hari Aplikasi tidak siap pakai !,1
Mohon segera perbaikannya.. kita sebagai pelanggan merasa kecewa karena maintenance sudah berhari-hari belum ada kejelasan.. kami sebagai trader merasa dirugikan waktu untuk hal ini.. trimakasih.,2
"MT LAMA BANGET, SUKA ERROR, WD MAHAL",1
"Ketika harga turun atau sebaliknya, maka menu buy sell ditutup. Itu bukan Maintenance, tapi kecurangan yang nyata",1
Ayo team rekeningku. Kalian pasti bisa... Tunjukan performa kalian...,5
Mt klamaan,1
Tjiayooo,5
Update Mulu Jual/Beli crypto Gak bisa bisa...,1
Erornya sudah 4 hari masih belum selesai jadi harga naik tidak bisa jual...sedangkan di indodax jarang eror...,1
Semangat team!,5
"Kapan kalian normal lagi, error mulu Mau buy dan sell gak bisa nih. Masih ada coin yg belum kejual, rugi begini. Malah fee wd mehong amat 15rb",1
Kebanyakan mt.. Males lanjut jadi y..,1
AYO PARA ADMIN REKKU SEMANGAT,5
Ya sdh lah untung saya setia orang nya.,5
